"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.644969567E2,-1.803749084E-1,2.424957275E-2,9.889484711E0,9.891159234E0
1.645068797E2,-1.829196167E-1,2.933898926E-2,9.889784088E0,9.891519078E0
1.645168027E2,-1.871109009E-1,2.409988403E-2,9.881401520E0,9.883202279E0
1.645267257E2,-1.902543640E-1,2.963836670E-2,9.892179108E0,9.894052893E0
1.645366487E2,-1.850152588E-1,2.978805542E-2,9.898016968E0,9.899790799E0
1.645465717E2,-1.785786438E-1,2.859054565E-2,9.892328796E0,9.893981846E0
1.645564947E2,-1.749861145E-1,2.649490356E-2,9.882299652E0,9.883884284E0
1.645664177E2,-1.719923401E-1,2.529739380E-2,9.891131287E0,9.892658867E0
1.645763407E2,-1.742376709E-1,3.412902832E-2,9.887538757E0,9.889132734E0
1.645862637E2,-1.809736633E-1,3.308120728E-2,9.873018951E0,9.874732860E0
1.645961867E2,-1.797761536E-1,3.113525391E-2,9.895172882E0,9.896854815E0
1.646061107E2,-1.749861145E-1,2.469863892E-2,9.895172882E0,9.896750807E0
1.646160337E2,-1.710942078E-1,2.544708252E-2,9.878407745E0,9.879922083E0
1.646259567E2,-1.695973206E-1,2.844085693E-2,9.893226929E0,9.894721380E0
1.646358797E2,-1.709445190E-1,2.993774414E-2,9.893226929E0,9.894748979E0
1.646458027E2,-1.624122620E-1,3.367996216E-2,9.882898407E0,9.884290213E0
1.646557257E2,-1.624122620E-1,2.903961182E-2,9.882748718E0,9.884125822E0
1.646656487E2,-1.698966980E-1,2.589614868E-2,9.889185333E0,9.890678544E0
1.646755717E2,-1.660047913E-1,2.200424194E-2,9.891280975E0,9.892698374E0
1.646854947E2,-1.609153748E-1,3.098556519E-2,9.888436890E0,9.889794638E0
1.646954177E2,-1.622625732E-1,2.978805542E-2,9.899663544E0,9.901038064E0
1.647053407E2,-1.683998108E-1,3.562591553E-2,9.891131287E0,9.892628864E0
1.647152637E2,-1.624122620E-1,2.948867798E-2,9.890233154E0,9.891610545E0
1.647251867E2,-1.579216003E-1,1.871109009E-2,9.893077240E0,9.894355290E0
1.647351107E2,-1.577719116E-1,2.933898926E-2,9.892179108E0,9.893480694E0
1.647450337E2,-1.514849854E-1,2.589614868E-2,9.893825684E0,9.895019200E0
1.647549567E2,-1.582209778E-1,2.769241333E-2,9.885443115E0,9.886748016E0
1.647648797E2,-1.504371643E-1,2.844085693E-2,9.883646851E0,9.884832588E0
1.647748027E2,-1.522334290E-1,3.098556519E-2,9.898166656E0,9.899385753E0
1.647847257E2,-1.466949463E-1,3.008743286E-2,9.894873505E0,9.896006585E0
1.647946487E2,-1.558259583E-1,3.038681030E-2,9.885443115E0,9.886717892E0
1.648045717E2,-1.570234680E-1,2.080673218E-2,9.893975372E0,9.895243199E0
1.648144947E2,-1.462458801E-1,2.679428101E-2,9.890083466E0,9.891200976E0
1.648244177E2,-1.582209778E-1,2.754272461E-2,9.893077240E0,9.894380716E0
1.648343407E2,-1.556762695E-1,2.829116821E-2,9.892328796E0,9.893594115E0
1.648442637E2,-1.522334290E-1,2.275268555E-2,9.887239380E0,9.888437453E0
1.648541877E2,-1.351689148E-1,2.948867798E-2,9.895172882E0,9.896139984E0
1.648641107E2,-1.511856079E-1,2.499801636E-2,9.893675995E0,9.894862641E0
1.648740337E2,-1.537303162E-1,2.859054565E-2,9.887838135E0,9.889074447E0
1.648839567E2,-1.556762695E-1,2.499801636E-2,9.881551208E0,9.882809028E0
1.648938797E2,-1.426533508E-1,2.290237427E-2,9.891131287E0,9.892186443E0
1.649038027E2,-1.437011719E-1,1.990859985E-2,9.903854828E0,9.904917306E0
1.649137257E2,-1.457968140E-1,2.619552612E-2,9.884694672E0,9.885804553E0
1.649236487E2,-1.422042847E-1,3.427871704E-2,9.891730042E0,9.892811547E0
1.649335717E2,-1.487905884E-1,2.948867798E-2,9.886041870E0,9.887205474E0
1.649434951E2,-1.451980591E-1,1.916015625E-2,9.899214478E0,9.900297817E0
1.649534181E2,-1.441502380E-1,2.365081787E-2,9.887089691E0,9.888168749E0
1.649633411E2,-1.392105103E-1,3.173400879E-2,9.886640625E0,9.887671589E0
1.649732651E2,-1.502874756E-1,2.829116821E-2,9.891280975E0,9.892463093E0
1.649831881E2,-1.454974365E-1,2.050735474E-2,9.895023193E0,9.896114089E0
1.649931111E2,-1.465452576E-1,2.320175171E-2,9.886341248E0,9.887454531E0
1.650030341E2,-1.468446350E-1,2.305206299E-2,9.880054321E0,9.881172407E0
1.650129571E2,-1.417552185E-1,2.918930054E-2,9.882599030E0,9.883658742E0
1.650228801E2,-1.344204712E-1,2.814147949E-2,9.885443115E0,9.886397038E0
1.650328031E2,-1.353186035E-1,2.110610962E-2,9.882449341E0,9.883398280E0
1.650427261E2,-1.345701599E-1,2.619552612E-2,9.890083466E0,9.891033631E0
1.650526491E2,-1.413061523E-1,3.353027344E-2,9.883347473E0,9.884414448E0
1.650625721E2,-1.420545959E-1,2.260299683E-2,9.885592804E0,9.886639241E0
1.650724951E2,-1.462458801E-1,2.859054565E-2,9.877509613E0,9.878633581E0
1.650824181E2,-1.540296936E-1,2.514770508E-2,9.883197784E0,9.884429978E0
1.650923421E2,-1.462458801E-1,2.050735474E-2,9.878108368E0,9.879212182E0
1.651022651E2,-1.425036621E-1,3.083587646E-2,9.883048096E0,9.884123522E0
1.651121881E2,-1.438508606E-1,3.068618774E-2,9.886191559E0,9.887285687E0
1.651221111E2,-1.437011719E-1,2.918930054E-2,9.885592804E0,9.886680289E0
1.651320341E2,-1.522334290E-1,2.424957275E-2,9.889784088E0,9.890985409E0
1.651419571E2,-1.486408997E-1,2.170486450E-2,9.886341248E0,9.887482414E0
1.651518801E2,-1.453477478E-1,3.143463135E-2,9.887838135E0,9.888956319E0
1.651618031E2,-1.460961914E-1,3.367996216E-2,9.883048096E0,9.884185252E0
1.651717261E2,-1.377136230E-1,3.158432007E-2,9.875863037E0,9.876873662E0
1.651816491E2,-1.369651794E-1,2.005828857E-2,9.887239380E0,9.888208349E0
1.651915721E2,-1.492396545E-1,2.050735474E-2,9.886191559E0,9.887339205E0
1.652014951E2,-1.404080200E-1,2.514770508E-2,9.882449341E0,9.883478729E0
1.652114181E2,-1.425036621E-1,2.215393066E-2,9.892328796E0,9.893379964E0
1.652213421E2,-1.457968140E-1,2.709365845E-2,9.882748718E0,9.883861240E0
1.652312651E2,-1.519340515E-1,2.350112915E-2,9.880054321E0,9.881250409E0
1.652411881E2,-1.453477478E-1,2.125579834E-2,9.883347473E0,9.884439036E0
1.652511111E2,-1.448986816E-1,2.529739380E-2,9.885143738E0,9.886238026E0
1.652610341E2,-1.499880981E-1,2.694396973E-2,9.883646851E0,9.884821570E0
1.652709571E2,-1.454974365E-1,2.724334717E-2,9.876910858E0,9.878020035E0
1.652808801E2,-1.499880981E-1,2.380050659E-2,9.883946228E0,9.885112844E0
1.652908031E2,-1.445993042E-1,2.035766602E-2,9.894574127E0,9.895651598E0
1.653007261E2,-1.535806274E-1,2.844085693E-2,9.882748718E0,9.883982908E0
1.653106491E2,-1.462458801E-1,2.484832764E-2,9.877659302E0,9.878773131E0
1.653205721E2,-1.516346741E-1,2.065704346E-2,9.882599030E0,9.883783859E0
1.653304951E2,-1.475930786E-1,2.185455322E-2,9.883646851E0,9.884772957E0
1.653404191E2,-1.456471252E-1,2.125579834E-2,9.889784088E0,9.890879344E0
1.653503421E2,-1.511856079E-1,2.245330811E-2,9.879605255E0,9.880787481E0
1.653602651E2,-1.607656860E-1,2.140548706E-2,9.886490936E0,9.887821137E0
1.653701881E2,-1.489402771E-1,2.933898926E-2,9.881700897E0,9.882866821E0
1.653801111E2,-1.504371643E-1,2.230361938E-2,9.877509613E0,9.878680324E0
1.653900341E2,-1.558259583E-1,1.960922241E-2,9.881551208E0,9.882799226E0
1.653999571E2,-1.609153748E-1,2.948867798E-2,9.871671753E0,9.873027223E0
1.654098801E2,-1.655557251E-1,2.544708252E-2,9.880653076E0,9.882072731E0
1.654198031E2,-1.592687988E-1,2.574645996E-2,9.890233154E0,9.891548983E0
1.654297261E2,-1.591191101E-1,2.888992310E-2,9.884245605E0,9.885568507E0
1.654396491E2,-1.666035461E-1,2.499801636E-2,9.888736267E0,9.890171212E0
1.654495721E2,-1.600172424E-1,2.469863892E-2,9.885892181E0,9.887217999E0
1.654594951E2,-1.666035461E-1,2.993774414E-2,9.888137512E0,9.889586264E0
1.654694191E2,-1.645079041E-1,1.362167358E-2,9.883347473E0,9.884725878E0
1.654793421E2,-1.628613281E-1,2.409988403E-2,9.889335022E0,9.890705323E0
1.654892651E2,-1.800755310E-1,2.514770508E-2,9.882000275E0,9.883672851E0
1.654991881E2,-1.676513672E-1,2.499801636E-2,9.887688446E0,9.889141251E0
1.655091111E2,-1.667532349E-1,2.409988403E-2,9.883347473E0,9.884783494E0
1.655190341E2,-1.664538574E-1,2.529739380E-2,9.888137512E0,9.889570785E0
1.655289571E2,-1.688488770E-1,2.903961182E-2,9.894424438E0,9.895907650E0
1.655388801E2,-1.739382935E-1,2.888992310E-2,9.896220703E0,9.897791338E0
1.655488031E2,-1.775308228E-1,2.754272461E-2,9.884544983E0,9.886177487E0
1.655587261E2,-1.838177490E-1,2.739303589E-2,9.884694672E0,9.886441630E0
1.655686491E2,-1.779798889E-1,2.814147949E-2,9.883796539E0,9.885438929E0
1.655785721E2,-1.806742859E-1,3.233276367E-2,9.886940002E0,9.888643548E0
1.655884961E2,-1.752854919E-1,2.694396973E-2,9.887987823E0,9.889578059E0
1.655984191E2,-1.844165039E-1,2.365081787E-2,9.885443115E0,9.887191431E0
1.656083421E2,-1.775308228E-1,3.248245239E-2,9.885742493E0,9.887389794E0
1.656182651E2,-1.878593445E-1,2.918930054E-2,9.883796539E0,9.885624774E0
1.656281881E2,-1.815724182E-1,2.095642090E-2,9.885293427E0,9.886983051E0
1.656381111E2,-1.854643250E-1,2.888992310E-2,9.886640625E0,9.888422245E0
1.656480341E2,-1.875599670E-1,3.083587646E-2,9.889185333E0,9.891011887E0
1.656579571E2,-1.808239746E-1,3.308120728E-2,9.892029419E0,9.893737297E0
1.656678801E2,-1.871109009E-1,3.412902832E-2,9.886191559E0,9.888020976E0
1.656778031E2,-1.907034302E-1,2.350112915E-2,9.893526306E0,9.895392002E0
1.656877261E2,-1.922003174E-1,2.395019531E-2,9.892628174E0,9.894524079E0
1.656976491E2,-1.944456482E-1,3.068618774E-2,9.894723816E0,9.896681774E0
1.657075731E2,-1.951940918E-1,1.766326904E-2,9.896819458E0,9.898759928E0
1.657174961E2,-1.984872437E-1,2.664459229E-2,9.891730042E0,9.893757139E0
1.657274191E2,-1.945953369E-1,2.260299683E-2,9.879605255E0,9.881547360E0
1.657373421E2,-1.947450256E-1,2.230361938E-2,9.869725800E0,9.871672120E0
1.657472651E2,-2.007325745E-1,2.799179077E-2,9.879904633E0,9.881983235E0
1.657571881E2,-2.058219910E-1,3.008743286E-2,9.886640625E0,9.888828586E0
1.657671111E2,-2.010319519E-1,2.724334717E-2,9.884395294E0,9.886476945E0
1.657770341E2,-2.077679443E-1,2.140548706E-2,9.885443115E0,9.887649432E0
1.657869571E2,-2.020797729E-1,2.559677124E-2,9.886640625E0,9.888738761E0
1.657968801E2,-2.046244812E-1,3.068618774E-2,9.887838135E0,9.890002821E0
1.658068031E2,-2.101629639E-1,2.724334717E-2,9.881700897E0,9.883973052E0
1.658167261E2,-2.071691895E-1,3.218307495E-2,9.883497162E0,9.885720559E0
1.658266501E2,-2.176473999E-1,2.799179077E-2,9.882000275E0,9.884436421E0
1.658365731E2,-2.161505127E-1,3.098556519E-2,9.884245605E0,9.886657288E0
1.658464961E2,-2.107617188E-1,2.933898926E-2,9.887089691E0,9.889379346E0
1.658564191E2,-2.130070496E-1,2.724334717E-2,9.893226929E0,9.895557249E0
1.658663421E2,-2.154020691E-1,2.260299683E-2,9.889634399E0,9.892005737E0
1.658762651E2,-2.154020691E-1,2.664459229E-2,9.885742493E0,9.888124828E0
1.658861881E2,-2.200424194E-1,3.008743286E-2,9.888885956E0,9.891379548E0
1.658961111E2,-2.221380615E-1,3.098556519E-2,9.887089691E0,9.889633359E0
1.659060341E2,-2.158511353E-1,1.841171265E-2,9.895172882E0,9.897543992E0
1.659159571E2,-2.194436646E-1,2.709365845E-2,9.886191559E0,9.888663870E0
1.659258801E2,-2.158511353E-1,2.754272461E-2,9.891280975E0,9.893674224E0
1.659358031E2,-2.231858826E-1,2.484832764E-2,9.891580353E0,9.894129131E0
1.659457267E2,-2.302212524E-1,3.382965088E-2,9.896520081E0,9.899255324E0
1.659556497E2,-2.246827698E-1,3.682342529E-2,9.881401520E0,9.884024196E0
1.659655727E2,-2.305206299E-1,2.395019531E-2,9.871671753E0,9.874391960E0
1.659754957E2,-2.332150269E-1,2.320175171E-2,9.884544983E0,9.887323050E0
1.659854187E2,-2.306703186E-1,2.888992310E-2,9.893675995E0,9.896406828E0
1.659953417E2,-2.311193848E-1,3.367996216E-2,9.887987823E0,9.890745862E0
1.660052647E2,-2.374063110E-1,2.709365845E-2,9.881401520E0,9.884290152E0
1.660151877E2,-2.360591125E-1,2.634521484E-2,9.886640625E0,9.889493456E0
1.660251107E2,-2.381547546E-1,3.412902832E-2,9.886191559E0,9.889118566E0
1.660350337E2,-2.338137817E-1,2.993774414E-2,9.879605255E0,9.882416969E0
1.660449567E2,-2.432441711E-1,3.113525391E-2,9.890981598E0,9.894021129E0
1.660548797E2,-2.369572449E-1,2.724334717E-2,9.880653076E0,9.883531563E0
1.660648027E2,-2.365081787E-1,2.649490356E-2,9.876461792E0,9.879328703E0
1.660747267E2,-2.390528870E-1,2.125579834E-2,9.882599030E0,9.885512717E0
1.660846497E2,-2.362088013E-1,3.472778320E-2,9.886341248E0,9.889223624E0
1.660945727E2,-2.432441711E-1,2.814147949E-2,9.886490936E0,9.889522875E0
1.661044957E2,-2.444416809E-1,2.649490356E-2,9.888436890E0,9.891493206E0
1.661144187E2,-2.430944824E-1,2.604583740E-2,9.882449341E0,9.885473094E0
1.661243417E2,-2.543211365E-1,3.338058472E-2,9.882748718E0,9.886076863E0
1.661342647E2,-2.558180237E-1,3.053649902E-2,9.894574127E0,9.897927687E0
1.661441877E2,-2.421963501E-1,3.008743286E-2,9.873468018E0,9.876483940E0
1.661541107E2,-2.550695801E-1,3.053649902E-2,9.885143738E0,9.888481162E0
1.661640337E2,-2.486329651E-1,3.532653809E-2,9.879904633E0,9.883095763E0
1.661739567E2,-2.393522644E-1,3.637435913E-2,9.882748718E0,9.885713673E0
1.661838797E2,-2.459385681E-1,3.128494263E-2,9.886640625E0,9.889748600E0
1.661938037E2,-2.480342102E-1,2.844085693E-2,9.894723816E0,9.897872966E0
1.662037267E2,-2.487826538E-1,3.263214111E-2,9.883646851E0,9.886831279E0
1.662136497E2,-2.409988403E-1,2.799179077E-2,9.868079224E0,9.871061318E0
1.662235727E2,-2.450404358E-1,3.293151855E-2,9.886490936E0,9.889582010E0
1.662334957E2,-2.492317200E-1,2.993774414E-2,9.882748718E0,9.885936220E0
1.662434187E2,-2.487826538E-1,3.263214111E-2,9.875413971E0,9.878601053E0
1.662533417E2,-2.462379456E-1,3.143463135E-2,9.890831909E0,9.893946489E0
1.662632647E2,-2.480342102E-1,3.188369751E-2,9.886940002E0,9.890102130E0
1.662731877E2,-2.499801636E-1,3.023712158E-2,9.881251831E0,9.884459627E0
1.662831107E2,-2.523751831E-1,2.529739380E-2,9.875563660E0,9.878820314E0
1.662930337E2,-2.471360779E-1,3.068618774E-2,9.884395294E0,9.887531958E0
1.663029567E2,-2.439926147E-1,3.023712158E-2,9.884994049E0,9.888051073E0
1.663128807E2,-2.531236267E-1,3.158432007E-2,9.877359924E0,9.880653228E0
1.663228037E2,-2.517764282E-1,2.903961182E-2,9.893825684E0,9.897071351E0
1.663327267E2,-2.484832764E-1,3.038681030E-2,9.885143738E0,9.888313001E0
1.663426497E2,-2.390528870E-1,2.903961182E-2,9.884844360E0,9.887777182E0
1.663525727E2,-2.501298523E-1,2.679428101E-2,9.877060547E0,9.880263555E0
1.663624957E2,-2.529739380E-1,2.903961182E-2,9.883048096E0,9.886327871E0
1.663724187E2,-2.544708252E-1,2.544708252E-2,9.882299652E0,9.885608194E0
1.663823417E2,-2.465373230E-1,2.978805542E-2,9.882149963E0,9.885269641E0
1.663922647E2,-2.549198914E-1,3.936813354E-2,9.877060547E0,9.880428080E0
1.664021877E2,-2.519261169E-1,3.158432007E-2,9.885143738E0,9.888403868E0
1.664121107E2,-2.540217590E-1,2.694396973E-2,9.897118835E0,9.900414854E0
1.664220337E2,-2.489323425E-1,3.128494263E-2,9.878557434E0,9.881742915E0
1.664319577E2,-2.537223816E-1,3.338058472E-2,9.868378601E0,9.871696183E0
1.664418807E2,-2.502795410E-1,2.649490356E-2,9.892927551E0,9.896128403E0
1.664518037E2,-2.507286072E-1,2.409988403E-2,9.883646851E0,9.886855957E0
1.664617267E2,-2.499801636E-1,2.754272461E-2,9.876761169E0,9.879962545E0
1.664716497E2,-2.526745605E-1,3.382965088E-2,9.868677979E0,9.871970114E0
1.664815727E2,-2.442919922E-1,3.832031250E-2,9.877210236E0,9.880305110E0
1.664914957E2,-2.495310974E-1,2.874023438E-2,9.887389069E0,9.890579071E0
1.665014187E2,-2.541714478E-1,2.275268555E-2,9.877958679E0,9.881254398E0
1.665113417E2,-2.483335876E-1,2.874023438E-2,9.874964905E0,9.878128742E0
1.665212647E2,-2.496807861E-1,3.083587646E-2,9.871971130E0,9.875176218E0
1.665311877E2,-2.466870117E-1,2.874023438E-2,9.875563660E0,9.878686050E0
1.665411107E2,-2.450404358E-1,3.263214111E-2,9.866133270E0,9.869229726E0
1.665510347E2,-2.402503967E-1,2.275268555E-2,9.876910858E0,9.879858604E0
1.665609577E2,-2.423460388E-1,3.068618774E-2,9.873617706E0,9.876639097E0
1.665708807E2,-2.450404358E-1,2.395019531E-2,9.875863037E0,9.878931580E0
1.665808037E2,-2.423460388E-1,3.203338623E-2,9.876312103E0,9.879336946E0
1.665907267E2,-2.401007080E-1,3.472778320E-2,9.868677979E0,9.871659405E0
1.666006497E2,-2.401007080E-1,2.859054565E-2,9.873617706E0,9.876577969E0
1.666105727E2,-2.475851440E-1,2.859054565E-2,9.880503387E0,9.883646241E0
1.666204957E2,-2.508782959E-1,2.993774414E-2,9.875563660E0,9.878795159E0
1.666304187E2,-2.418969727E-1,2.814147949E-2,9.872719574E0,9.875722651E0
1.666403417E2,-2.348616028E-1,2.948867798E-2,9.870923309E0,9.873761013E0
1.666502647E2,-2.368075562E-1,3.308120728E-2,9.873168640E0,9.876063547E0
1.666601877E2,-2.395019531E-1,3.068618774E-2,9.878557434E0,9.881507972E0
1.666701107E2,-2.357597351E-1,3.772155762E-2,9.872719574E0,9.875606177E0
1.666800347E2,-2.315684509E-1,3.382965088E-2,9.880653076E0,9.883424184E0
1.666899577E2,-2.342628479E-1,3.727249146E-2,9.875114594E0,9.877963178E0
1.666998807E2,-2.350112915E-1,3.293151855E-2,9.871072998E0,9.873925102E0
1.667098037E2,-2.287243652E-1,2.589614868E-2,9.874665527E0,9.877348061E0
1.667197267E2,-2.279759216E-1,3.023712158E-2,9.883796539E0,9.886471632E0
1.667296497E2,-2.311193848E-1,2.649490356E-2,9.872569885E0,9.875310339E0
1.667395727E2,-2.300715637E-1,2.799179077E-2,9.875413971E0,9.878133304E0
1.667494957E2,-2.282752991E-1,2.604583740E-2,9.876312103E0,9.878984197E0
1.667594187E2,-2.225871277E-1,3.233276367E-2,9.886640625E0,9.889198819E0
1.667693417E2,-2.233355713E-1,3.667373657E-2,9.872270508E0,9.874864491E0
1.667792647E2,-2.281256104E-1,2.514770508E-2,9.865983582E0,9.868652681E0
1.667891877E2,-2.216889954E-1,2.469863892E-2,9.868079224E0,9.870599961E0
1.667991117E2,-2.206411743E-1,2.514770508E-2,9.876312103E0,9.878808415E0
1.668090347E2,-2.213896179E-1,3.023712158E-2,9.874366150E0,9.876893971E0
1.668189577E2,-2.171983337E-1,3.158432007E-2,9.872270508E0,9.874710004E0
1.668288807E2,-2.182461548E-1,2.514770508E-2,9.867779846E0,9.870225068E0
1.668388037E2,-2.173480225E-1,3.367996216E-2,9.874815216E0,9.877264300E0
1.668487267E2,-2.083666992E-1,2.724334717E-2,9.880952454E0,9.883186747E0
1.668586497E2,-2.176473999E-1,2.694396973E-2,9.879455566E0,9.881889427E0
1.668685727E2,-2.128573608E-1,3.682342529E-2,9.877958679E0,9.880320435E0
1.668784957E2,-2.146536255E-1,3.412902832E-2,9.868228912E0,9.870622211E0
1.668884187E2,-2.082170105E-1,2.978805542E-2,9.869576111E0,9.871817171E0
1.668983417E2,-2.128573608E-1,2.978805542E-2,9.868079224E0,9.870419603E0
1.669082647E2,-2.044747925E-1,2.769241333E-2,9.875114594E0,9.877270121E0
1.669181887E2,-2.058219910E-1,2.874023438E-2,9.876012726E0,9.878199029E0
1.669281117E2,-2.032772827E-1,2.484832764E-2,9.877958679E0,9.880081313E0
1.669380351E2,-1.984872437E-1,2.978805542E-2,9.874216461E0,9.876256135E0
1.669479581E2,-1.924996948E-1,2.724334717E-2,9.880054321E0,9.881966997E0
1.669578811E2,-1.989363098E-1,2.933898926E-2,9.878258057E0,9.880304584E0
1.669678041E2,-2.014810181E-1,3.367996216E-2,9.874515839E0,9.876628574E0
1.669777271E2,-1.922003174E-1,3.442840576E-2,9.868977356E0,9.870908789E0
1.669876501E2,-1.932481384E-1,2.544708252E-2,9.869576111E0,9.871500646E0
1.669975731E2,-1.908531189E-1,2.514770508E-2,9.877808990E0,9.879684599E0
1.670074961E2,-1.987866211E-1,2.754272461E-2,9.874515839E0,9.876554955E0
1.670174191E2,-1.917512512E-1,3.008743286E-2,9.886640625E0,9.888545729E0
1.670273421E2,-1.951940918E-1,2.754272461E-2,9.872719574E0,9.874687394E0
1.670372661E2,-2.046244812E-1,2.230361938E-2,9.879904633E0,9.882048582E0
1.670471891E2,-1.899549866E-1,3.457809448E-2,9.877808990E0,9.879695795E0
1.670571121E2,-1.977388000E-1,3.203338623E-2,9.880952454E0,9.882982756E0
1.670670351E2,-1.838177490E-1,3.023712158E-2,9.885443115E0,9.887198230E0
1.670769581E2,-1.845661926E-1,2.859054565E-2,9.869576111E0,9.871343105E0
1.670868811E2,-1.835183716E-1,2.829116821E-2,9.874515839E0,9.876261561E0
1.670968041E2,-1.728904724E-1,3.592529297E-2,9.885592804E0,9.887169809E0
1.671067271E2,-1.764830017E-1,3.382965088E-2,9.881850586E0,9.883484289E0
1.671166501E2,-1.782792664E-1,3.128494263E-2,9.880952454E0,9.882610163E0
1.671265731E2,-1.784289551E-1,3.607498169E-2,9.882599030E0,9.884275486E0
1.671364961E2,-1.758842468E-1,3.353027344E-2,9.879156189E0,9.880778641E0
1.671464191E2,-1.746867371E-1,2.215393066E-2,9.874515839E0,9.876085728E0
1.671563431E2,-1.758842468E-1,2.859054565E-2,9.875713348E0,9.877320832E0
1.671662661E2,-1.724414062E-1,2.320175171E-2,9.875713348E0,9.877245998E0
1.671761891E2,-1.698966980E-1,3.547622681E-2,9.879305878E0,9.880830333E0
1.671861121E2,-1.734892273E-1,3.233276367E-2,9.879904633E0,9.881480631E0
1.671960351E2,-1.666035461E-1,1.901046753E-2,9.877060547E0,9.878483851E0
1.672059581E2,-1.675016785E-1,3.263214111E-2,9.870025177E0,9.871500325E0
1.672158811E2,-1.615141296E-1,3.457809448E-2,9.878108368E0,9.879489227E0
1.672258041E2,-1.517843628E-1,3.323089600E-2,9.879904633E0,9.881126370E0
1.672357271E2,-1.541793823E-1,2.619552612E-2,9.881401520E0,9.882638994E0
1.672456501E2,-1.639091492E-1,3.427871704E-2,9.876910858E0,9.878330291E0
1.672555731E2,-1.568737793E-1,2.978805542E-2,9.879156189E0,9.880446534E0
1.672654961E2,-1.692979431E-1,3.008743286E-2,9.882449341E0,9.883945165E0
1.672754201E2,-1.576222229E-1,2.544708252E-2,9.873767395E0,9.875058222E0
1.672853431E2,-1.580712891E-1,2.559677124E-2,9.884994049E0,9.886290967E0
1.672952661E2,-1.586700439E-1,3.218307495E-2,9.892478485E0,9.893803238E0
1.673051891E2,-1.594184875E-1,2.933898926E-2,9.895472260E0,9.896799799E0
1.673151121E2,-1.535806274E-1,2.769241333E-2,9.889634399E0,9.890865606E0
1.673250351E2,-1.540296936E-1,2.933898926E-2,9.886940002E0,9.888183278E0
1.673349581E2,-1.517843628E-1,2.634521484E-2,9.891131287E0,9.892330903E0
1.673448811E2,-1.419049072E-1,2.544708252E-2,9.878557434E0,9.879609382E0
1.673548041E2,-1.444496155E-1,1.901046753E-2,9.890382843E0,9.891455902E0
1.673647271E2,-1.576222229E-1,3.113525391E-2,9.887089691E0,9.888395053E0
1.673746501E2,-1.487905884E-1,3.188369751E-2,9.882299652E0,9.883471132E0
1.673845731E2,-1.517843628E-1,2.619552612E-2,9.884844360E0,9.886044342E0
1.673944971E2,-1.555265808E-1,2.589614868E-2,9.893825684E0,9.895081899E0
1.674044201E2,-1.523831177E-1,3.442840576E-2,9.883497162E0,9.884731766E0
1.674143431E2,-1.511856079E-1,3.083587646E-2,9.883497162E0,9.884701517E0
1.674242661E2,-1.445993042E-1,2.469863892E-2,9.888287201E0,9.889375246E0
1.674341891E2,-1.507365417E-1,2.245330811E-2,9.883497162E0,9.884672064E0
1.674441121E2,-1.444496155E-1,3.008743286E-2,9.888137512E0,9.889238313E0
1.674540351E2,-1.413061523E-1,2.484832764E-2,9.894723816E0,9.895763955E0
1.674639581E2,-1.417552185E-1,2.395019531E-2,9.893975372E0,9.895019799E0
1.674738811E2,-1.432521057E-1,2.978805542E-2,9.889784088E0,9.890866383E0
1.674838041E2,-1.483415222E-1,2.844085693E-2,9.891131287E0,9.892284479E0
1.674937271E2,-1.414558411E-1,2.544708252E-2,9.883048096E0,9.884093128E0
1.675036501E2,-1.499880981E-1,2.634521484E-2,9.875713348E0,9.876887396E0
1.675135741E2,-1.516346741E-1,2.215393066E-2,9.882299652E0,9.883487759E0
1.675234971E2,-1.454974365E-1,1.990859985E-2,9.888885956E0,9.889976304E0
1.675334201E2,-1.429527283E-1,2.589614868E-2,9.889185333E0,9.890252406E0
1.675433431E2,-1.369651794E-1,2.290237427E-2,9.887688446E0,9.888663549E0
1.675532661E2,-1.422042847E-1,2.409988403E-2,9.886191559E0,9.887243620E0
1.675631891E2,-1.445993042E-1,2.814147949E-2,9.890083466E0,9.891180509E0
1.675731121E2,-1.399589539E-1,2.978805542E-2,9.887239380E0,9.888274794E0
1.675830351E2,-1.338217163E-1,2.245330811E-2,9.890981598E0,9.891912321E0
1.675929581E2,-1.441502380E-1,2.484832764E-2,9.889634399E0,9.890716116E0
1.676028811E2,-1.356179810E-1,2.035766602E-2,9.896669769E0,9.897619875E0
1.676128041E2,-1.456471252E-1,2.365081787E-2,9.883197784E0,9.884299211E0
1.676227271E2,-1.407073975E-1,2.574645996E-2,9.893376617E0,9.894410662E0
1.676326511E2,-1.384620667E-1,2.993774414E-2,9.885293427E0,9.886308418E0
1.676425741E2,-1.381626892E-1,2.963836670E-2,9.873168640E0,9.874179782E0
1.676524971E2,-1.469943237E-1,2.634521484E-2,9.889784088E0,9.890911521E0
1.676624201E2,-1.369651794E-1,2.544708252E-2,9.888287201E0,9.889268465E0
1.676723431E2,-1.402583313E-1,2.709365845E-2,9.884994049E0,9.886026189E0
1.676822661E2,-1.445993042E-1,2.365081787E-2,9.885892181E0,9.886977928E0
1.676921891E2,-1.411564636E-1,2.260299683E-2,9.888885956E0,9.889919185E0
1.677021121E2,-1.326242065E-1,2.888992310E-2,9.891131287E0,9.892062572E0
