"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.467566413E1,-2.285021544E-2,-5.803207867E-3,-1.590765238E0,1.590939927E0
2.468558713E1,-2.061228827E-2,-5.995737389E-3,-1.592359424E0,1.592504113E0
2.469550912E1,-1.914248988E-2,-9.653855115E-3,-1.591532230E0,1.591676623E0
2.470543200E1,-2.306501195E-2,-8.059210144E-3,-1.592676044E0,1.592863436E0
2.471535400E1,-2.344770916E-2,-8.155882359E-3,-1.589551806E0,1.589745659E0
2.472527700E1,-1.977440156E-2,-7.351939566E-3,-1.590591073E0,1.590730976E0
2.473519900E1,-2.366874181E-2,-6.840346381E-3,-1.590559602E0,1.590750404E0
2.474512200E1,-2.379173972E-2,-8.122162893E-3,-1.589089513E0,1.589288362E0
2.475504400E1,-2.414620668E-2,-8.434019051E-3,-1.590901613E0,1.591107198E0
2.476496700E1,-2.642726339E-2,-8.136909455E-3,-1.590906858E0,1.591147146E0
2.477488900E1,-2.093555778E-2,-6.550198421E-3,-1.588390470E0,1.588541937E0
2.478481200E1,-2.523994260E-2,-1.353618689E-3,-1.590426922E0,1.590627763E0
2.479473400E1,-2.123667859E-2,-6.441054866E-3,-1.590215802E0,1.590370643E0
2.480465700E1,-2.247481979E-2,-2.807447687E-3,-1.591228366E0,1.591389554E0
2.481457900E1,-1.810510457E-2,-7.493561134E-4,-1.590937018E0,1.591040211E0
2.482450200E1,-2.368845791E-2,-3.938339651E-4,-1.590753794E0,1.590930209E0
2.483442400E1,-2.146338858E-2,-3.087354824E-3,-1.589356065E0,1.589503982E0
2.484434700E1,-2.115835249E-2,-6.315624341E-4,-1.585764885E0,1.585906159E0
2.485426900E1,-2.283454686E-2,-2.297902480E-3,-1.586859465E0,1.587025412E0
2.486419200E1,-2.193883434E-2,1.751861535E-3,-1.588064194E0,1.588216693E0
2.487411400E1,-2.539934590E-2,9.329402819E-4,-1.590977192E0,1.591180198E0
2.488403700E1,-2.126879245E-2,1.000649296E-3,-1.586977601E0,1.587120433E0
2.489396000E1,-2.311249822E-2,2.557533793E-3,-1.587357998E0,1.587528312E0
2.490388200E1,-2.184065245E-2,4.074723460E-3,-1.589266658E0,1.589421947E0
2.491380500E1,-2.056153491E-2,1.804645173E-3,-1.588095427E0,1.588229554E0
2.492372700E1,-2.140301652E-2,5.866511725E-3,-1.589188576E0,1.589343523E0
2.493365000E1,-2.336629853E-2,2.582301386E-3,-1.587062836E0,1.587236938E0
2.494357200E1,-2.465364151E-2,4.211963154E-3,-1.585823655E0,1.586020872E0
2.495349500E1,-2.173801325E-2,3.793847747E-3,-1.585960865E0,1.586114372E0
2.496341700E1,-2.329984866E-2,5.253014155E-3,-1.583998680E0,1.584178745E0
2.497334000E1,-1.988461055E-2,5.472191609E-3,-1.587736607E0,1.587870547E0
2.498326200E1,-2.280675061E-2,5.578490905E-3,-1.588677049E0,1.588850538E0
2.499318500E1,-2.291354351E-2,8.125272579E-3,-1.586294532E0,1.586480820E0
2.500310700E1,-1.920373365E-2,6.992968731E-3,-1.587072253E0,1.587203838E0
2.501303000E1,-2.035634965E-2,6.415861659E-3,-1.588804841E0,1.588948195E0
2.502295200E1,-1.969416626E-2,6.070409901E-3,-1.584720612E0,1.584854607E0
2.503287500E1,-1.712181792E-2,1.100364979E-2,-1.587842345E0,1.587972780E0
2.504279700E1,-1.356372889E-2,6.917060353E-3,-1.585211158E0,1.585284276E0
2.505272000E1,-1.427638996E-2,5.614775233E-3,-1.584432721E0,1.584506986E0
2.506264200E1,-1.123526972E-2,1.016626041E-2,-1.586058378E0,1.586130752E0
2.507256500E1,-3.528348403E-3,4.070284776E-3,-1.586633801E0,1.586642945E0
2.508248700E1,3.515548538E-3,8.759138174E-3,-1.585110188E0,1.585138287E0
2.509241000E1,5.666317418E-3,2.491387539E-3,-1.586307049E0,1.586319125E0
2.510233200E1,1.034665760E-2,4.436126910E-3,-1.585248232E0,1.585288204E0
2.511225500E1,1.968529820E-2,5.263571627E-3,-1.583143234E0,1.583274365E0
2.512217700E1,2.326261252E-2,1.955891959E-3,-1.584838629E0,1.585010553E0
2.513210000E1,2.839665487E-2,4.530102946E-3,-1.583716631E0,1.583977670E0
2.514202200E1,3.316079453E-2,6.007294171E-3,-1.585620999E0,1.585979092E0
2.515194500E1,3.566709533E-2,2.589392476E-3,-1.585571289E0,1.585974514E0
2.516186700E1,3.759495541E-2,3.454121761E-3,-1.584828973E0,1.585278583E0
2.517179000E1,3.991936147E-2,4.233893938E-3,-1.583855152E0,1.584363792E0
2.518171200E1,4.135991260E-2,4.209871404E-3,-1.584327221E0,1.584872584E0
2.519163500E1,3.909116611E-2,4.756086506E-3,-1.582452893E0,1.582942797E0
2.520155700E1,4.262053221E-2,5.138286389E-3,-1.583569884E0,1.584151663E0
2.521148000E1,4.074300453E-2,4.527089186E-3,-1.582905889E0,1.583436623E0
2.522140200E1,4.163635895E-2,3.479835577E-3,-1.582920074E0,1.583471395E0
2.523132500E1,4.257831722E-2,1.622281037E-3,-1.582669735E0,1.583243201E0
2.524124700E1,4.234280810E-2,1.281441189E-3,-1.582881927E0,1.583448689E0
2.525117000E1,4.254068434E-2,-3.350973129E-4,-1.583199143E0,1.583770611E0
2.526109200E1,3.999001160E-2,1.672701910E-4,-1.583573818E0,1.584078681E0
2.527101500E1,3.993035480E-2,-1.777903177E-3,-1.582871079E0,1.583375650E0
2.528093700E1,3.647142276E-2,-3.191382624E-3,-1.581864953E0,1.582288558E0
2.529086000E1,3.677582368E-2,-5.885702558E-3,-1.583618641E0,1.584056534E0
2.530078200E1,3.550069034E-2,-1.117547601E-2,-1.582283258E0,1.582720917E0
2.531070500E1,3.137332574E-2,-1.193341147E-2,-1.581468940E0,1.581825117E0
2.532062700E1,3.067779914E-2,-1.187678985E-2,-1.582072139E0,1.582414117E0
2.533055000E1,2.660635859E-2,-1.543184370E-2,-1.582748055E0,1.583046887E0
2.534047200E1,2.599080093E-2,-1.688203216E-2,-1.582178950E0,1.582482466E0
2.535039500E1,2.675672621E-2,-1.580158807E-2,-1.580883265E0,1.581188638E0
2.536031700E1,2.502261288E-2,-2.045854554E-2,-1.577853441E0,1.578184452E0
2.537024000E1,1.716815121E-2,-1.964095607E-2,-1.580053210E0,1.580268540E0
2.538016200E1,2.142002806E-2,-2.193251625E-2,-1.581039071E0,1.581336269E0
2.539008500E1,1.676029526E-2,-1.899052225E-2,-1.582043648E0,1.582246394E0
2.540000700E1,1.845119894E-2,-2.424032427E-2,-1.581643820E0,1.581937171E0
2.540993000E1,1.514035650E-2,-2.658523619E-2,-1.582127810E0,1.582423588E0
2.541985200E1,1.363232825E-2,-2.580630407E-2,-1.578128219E0,1.578398074E0
2.542977500E1,1.420384273E-2,-2.644386515E-2,-1.580949545E0,1.581234483E0
2.543969700E1,7.816287689E-3,-2.845560759E-2,-1.582247138E0,1.582522297E0
2.544962000E1,9.203261696E-3,-2.606835216E-2,-1.579897404E0,1.580139255E0
2.545954200E1,7.414150052E-3,-3.094779514E-2,-1.580803871E0,1.581124162E0
2.546946500E1,4.945610650E-3,-2.996976301E-2,-1.582063556E0,1.582355125E0
2.547938700E1,4.534501582E-3,-2.704512328E-2,-1.579206586E0,1.579444662E0
2.548931000E1,2.129667206E-3,-2.639504522E-2,-1.580663800E0,1.580885601E0
2.549923200E1,2.363198902E-3,-2.784654498E-2,-1.580398321E0,1.580645396E0
2.550915500E1,-1.299446682E-3,-2.683081478E-2,-1.580940843E0,1.581169039E0
2.551907700E1,-8.459288510E-4,-2.605410665E-2,-1.582081437E0,1.582296181E0
2.552900000E1,-3.159949323E-3,-2.659073286E-2,-1.579244375E0,1.579471383E0
2.553892200E1,-4.059262108E-3,-2.316084132E-2,-1.578864336E0,1.579039421E0
2.554884500E1,-2.603578381E-3,-2.000286430E-2,-1.579310656E0,1.579439470E0
2.555876700E1,-8.022652008E-3,-1.938369684E-2,-1.580136538E0,1.580275789E0
2.556869000E1,-1.267011743E-3,-1.867076941E-2,-1.577106357E0,1.577217380E0
2.557861200E1,-1.790038077E-3,-1.661786623E-2,-1.579100013E0,1.579188465E0
2.558853500E1,-6.582662929E-3,-1.168356184E-2,-1.579833150E0,1.579890065E0
2.559845700E1,-4.953882191E-3,-1.347047836E-2,-1.578163624E0,1.578228887E0
2.560838000E1,-6.464960054E-3,-7.445076481E-3,-1.578487754E0,1.578518550E0
2.561830200E1,-7.292441092E-3,-7.883441634E-3,-1.581014514E0,1.581050986E0
2.562822500E1,-5.860992242E-3,-8.026719093E-3,-1.578741312E0,1.578772596E0
2.563814700E1,-7.655548863E-3,-5.048467778E-3,-1.579011083E0,1.579037711E0
2.564807000E1,-5.412368104E-3,-2.748828381E-3,-1.578801751E0,1.578813421E0
2.565799200E1,-7.138032466E-3,-3.114925697E-3,-1.579200387E0,1.579219591E0
2.566791500E1,-1.020785794E-2,-9.945593774E-6,-1.578001976E0,1.578034992E0
2.567783700E1,-7.188723888E-3,2.543432638E-4,-1.577675819E0,1.577692218E0
2.568776000E1,-7.397248875E-3,4.607015289E-3,-1.578323722E0,1.578347780E0
2.569768175E1,-1.051158644E-2,5.683452822E-3,-1.578079820E0,1.578125062E0
2.570760475E1,-1.240775734E-2,9.020661004E-3,-1.579434276E0,1.579508770E0
2.571752675E1,-9.681600146E-3,7.624403574E-3,-1.580141902E0,1.580189955E0
2.572744975E1,-1.429792400E-2,1.315499004E-2,-1.578039765E0,1.578159366E0
2.573737175E1,-1.298243087E-2,1.411263552E-2,-1.577800393E0,1.577916915E0
2.574729475E1,-1.519418601E-2,1.496458147E-2,-1.575431228E0,1.575575563E0
2.575721675E1,-1.004595589E-2,1.512146275E-2,-1.578857660E0,1.578962030E0
2.576713975E1,-1.196662802E-2,1.685757935E-2,-1.578876853E0,1.579012190E0
2.577706175E1,-1.099270955E-2,1.777104288E-2,-1.575358272E0,1.575496853E0
2.578698475E1,-8.992142975E-3,1.849702001E-2,-1.576131344E0,1.576265527E0
2.579690675E1,-9.541728534E-3,1.774189621E-2,-1.578056574E0,1.578185151E0
2.580682975E1,-1.067170780E-2,2.488209680E-2,-1.576043487E0,1.576276015E0
2.581675175E1,-6.287252996E-3,2.403377369E-2,-1.576825380E0,1.577021063E0
2.582667475E1,-8.880639449E-3,2.322657034E-2,-1.575531363E0,1.575727583E0
2.583659675E1,-4.456376657E-3,2.371930704E-2,-1.576525331E0,1.576710050E0
2.584651975E1,-5.891021341E-3,2.052511275E-2,-1.577377200E0,1.577521732E0
2.585644175E1,-7.206319366E-3,2.019995078E-2,-1.575239778E0,1.575385770E0
2.586636475E1,-5.029984284E-3,1.826037094E-2,-1.575809121E0,1.575922945E0
2.587628675E1,-2.431023866E-3,1.705621555E-2,-1.576181769E0,1.576275926E0
2.588620975E1,-5.175943952E-3,1.870604232E-2,-1.577444315E0,1.577563714E0
2.589613175E1,-4.039095715E-3,1.461954322E-2,-1.576411247E0,1.576484210E0
2.590605475E1,-4.549091216E-3,9.458602406E-3,-1.577124238E0,1.577159162E0
2.591597675E1,-1.366643119E-4,1.350270677E-2,-1.575501084E0,1.575558951E0
2.592589975E1,1.201307867E-3,5.445311777E-3,-1.574219227E0,1.574229103E0
2.593582175E1,2.054658253E-3,6.669058464E-3,-1.575452328E0,1.575467783E0
2.594574475E1,1.370225800E-3,6.021377631E-3,-1.575463176E0,1.575475278E0
2.595566675E1,2.940085717E-3,1.579734497E-3,-1.574042201E0,1.574045740E0
2.596558975E1,3.790433053E-3,6.406181492E-3,-1.572849035E0,1.572866649E0
2.597551175E1,6.314760074E-3,5.302346312E-3,-1.574947834E0,1.574969419E0
2.598543475E1,8.785108104E-3,1.625052653E-3,-1.574859977E0,1.574885318E0
2.599535675E1,6.834949832E-3,1.994187944E-3,-1.576628327E0,1.576644404E0
2.600527975E1,5.986732896E-3,3.175831400E-3,-1.571461558E0,1.571476171E0
2.601520175E1,7.182334084E-3,-2.872179262E-3,-1.573397160E0,1.573416174E0
2.602512475E1,1.118453313E-2,-4.012544639E-3,-1.573587298E0,1.573632162E0
2.603504675E1,1.297417749E-2,-6.102859974E-3,-1.573877811E0,1.573943118E0
2.604496975E1,1.471828111E-2,-7.406210527E-3,-1.571467876E0,1.571554252E0
2.605489175E1,1.325845718E-2,-8.129564114E-3,-1.573361993E0,1.573438857E0
2.606481475E1,1.316258404E-2,-1.238263212E-2,-1.573754311E0,1.573858066E0
2.607473675E1,1.422305405E-2,-1.391794533E-2,-1.573802471E0,1.573928277E0
2.608465975E1,1.023976412E-2,-1.691746339E-2,-1.573096752E0,1.573221041E0
2.609458175E1,1.710801013E-2,-2.069590054E-2,-1.572786689E0,1.573015884E0
2.610450475E1,1.364563406E-2,-1.869959384E-2,-1.568862319E0,1.569033095E0
2.611442675E1,1.162250433E-2,-2.123383991E-2,-1.572756648E0,1.572942921E0
2.612434975E1,1.202277746E-2,-2.400965244E-2,-1.573096156E0,1.573325309E0
2.613427175E1,1.198911108E-2,-2.010815032E-2,-1.569546223E0,1.569720810E0
2.614419475E1,1.275370456E-2,-2.250472829E-2,-1.573215246E0,1.573427892E0
2.615411675E1,1.238604262E-2,-2.238811739E-2,-1.573062062E0,1.573270127E0
2.616403975E1,1.517969836E-2,-2.314125933E-2,-1.569377065E0,1.569621073E0
2.617396175E1,1.806164160E-2,-2.375474013E-2,-1.572037101E0,1.572320310E0
2.618388475E1,1.736442558E-2,-2.188600041E-2,-1.570310831E0,1.570559336E0
2.619380675E1,1.681956276E-2,-2.230663970E-2,-1.572768569E0,1.573016674E0
2.620372975E1,1.931867190E-2,-2.183925547E-2,-1.570129395E0,1.570400102E0
2.621365175E1,1.821631752E-2,-1.952898875E-2,-1.570321441E0,1.570548517E0
2.622357475E1,1.716676541E-2,-1.987333596E-2,-1.570798159E0,1.571017665E0
2.623349675E1,1.808334328E-2,-1.752278954E-2,-1.571222067E0,1.571423825E0
2.624341975E1,1.692407019E-2,-1.130723767E-2,-1.571263194E0,1.571395018E0
2.625334175E1,1.240535453E-2,-8.753420785E-3,-1.569817781E0,1.569891201E0
2.626326475E1,1.273851655E-2,-8.889507502E-3,-1.566546679E0,1.566623691E0
2.627318675E1,1.311925706E-2,-4.399848171E-3,-1.571341991E0,1.571402917E0
2.628310975E1,8.881635033E-3,-5.939422175E-3,-1.569297194E0,1.569333567E0
2.629303175E1,1.008868869E-2,-6.325179711E-4,-1.571147323E0,1.571179841E0
2.630295475E1,4.406568129E-3,-3.813398071E-3,-1.568562984E0,1.568573810E0
2.631287675E1,6.345267873E-3,-1.530750655E-3,-1.571277022E0,1.571290580E0
2.632279975E1,3.914334346E-3,3.679989837E-3,-1.570127845E0,1.570137036E0
2.633272175E1,-1.299602445E-3,3.066663630E-3,-1.568429589E0,1.568433126E0
2.634264475E1,5.126871634E-3,6.353004836E-3,-1.569099903E0,1.569121140E0
2.635256675E1,5.238953978E-3,6.701868959E-3,-1.568712950E0,1.568736014E0
2.636248975E1,1.152599580E-3,7.746360265E-3,-1.569752812E0,1.569772349E0
2.637241175E1,-1.776731573E-3,1.436781045E-2,-1.569622040E0,1.569688803E0
2.638233475E1,-5.671237013E-4,1.294248644E-2,-1.568251610E0,1.568305117E0
2.639225675E1,-5.401421338E-3,1.346856635E-2,-1.572036028E0,1.572103003E0
2.640217975E1,-5.152415950E-3,1.027303841E-2,-1.566834331E0,1.566876480E0
2.641210175E1,-4.783852492E-3,1.299118903E-2,-1.568159223E0,1.568220330E0
2.642202475E1,-3.840561258E-3,1.232646499E-2,-1.570086002E0,1.570139085E0
2.643194675E1,-3.547303844E-3,1.065660734E-2,-1.568089962E0,1.568130185E0
2.644186975E1,-3.985393792E-3,1.122066472E-2,-1.569290519E0,1.569335694E0
2.645179175E1,-2.241085051E-3,4.331781529E-3,-1.567085147E0,1.567092736E0
2.646171475E1,-2.921256470E-3,6.577358581E-3,-1.567599177E0,1.567615698E0
2.647163675E1,-1.771744341E-3,2.396092750E-3,-1.568680406E0,1.568683236E0
2.648155975E1,-9.048852953E-4,1.392881386E-3,-1.567093372E0,1.567094253E0
2.649148175E1,1.025153091E-3,-4.128180444E-5,-1.567181349E0,1.567181685E0
2.650140475E1,7.841370534E-4,2.755037509E-3,-1.568859339E0,1.568861954E0
2.651132675E1,-1.924703829E-3,-2.397671342E-4,-1.566333055E0,1.566334256E0
2.652124975E1,-5.132284132E-4,-9.207380936E-4,-1.567699313E0,1.567699668E0
2.653117175E1,-2.369541908E-3,-5.280924961E-4,-1.565752268E0,1.565754150E0
2.654109475E1,1.764749293E-3,-5.714066327E-3,-1.567822099E0,1.567833505E0
2.655101675E1,-9.680387448E-4,-8.282663301E-3,-1.565119743E0,1.565141959E0
2.656093975E1,-4.146339488E-4,-8.623814210E-3,-1.566026092E0,1.566049891E0
2.657086175E1,7.182196132E-4,-8.909720927E-3,-1.566473126E0,1.566498629E0
2.658078475E1,-1.530287322E-3,-9.831707925E-3,-1.565231323E0,1.565262949E0
2.659070675E1,2.664558589E-3,-1.143829245E-2,-1.564317346E0,1.564361433E0
2.660062975E1,4.609198775E-3,-1.050964836E-2,-1.565977335E0,1.566019384E0
2.661055175E1,3.815089120E-3,-1.214436162E-2,-1.564387083E0,1.564438873E0
2.662047475E1,1.819849014E-3,-1.171825547E-2,-1.563831329E0,1.563876292E0
2.663039675E1,2.852247562E-3,-1.047032326E-2,-1.565157294E0,1.565194914E0
2.664031975E1,3.281549085E-3,-1.476094127E-2,-1.563965559E0,1.564038658E0
2.665024175E1,7.010138128E-3,-1.296257973E-2,-1.565074801E0,1.565144180E0
2.666016475E1,1.563441474E-3,-1.239506062E-2,-1.563715458E0,1.563765364E0
2.667008675E1,3.652738407E-3,-1.313895918E-2,-1.561977744E0,1.562037275E0
2.668000975E1,4.268727731E-3,-1.767352410E-2,-1.562928557E0,1.563034309E0
2.668993175E1,-5.763983936E-4,-1.607404090E-2,-1.562653661E0,1.562736437E0
2.669985467E1,1.412450336E-3,-1.307239104E-2,-1.563525081E0,1.563580366E0
2.670977667E1,2.316271421E-3,-1.443128288E-2,-1.563480616E0,1.563548932E0
2.671969967E1,-8.978975820E-4,-1.418414153E-2,-1.563397765E0,1.563462365E0
2.672962167E1,-3.777547390E-4,-1.223194785E-2,-1.562168717E0,1.562216651E0
2.673954467E1,-4.972772673E-3,-1.001486648E-2,-1.562280536E0,1.562320549E0
2.674946667E1,-3.915993031E-3,-1.061675511E-2,-1.559230447E0,1.559271508E0
2.675938967E1,-4.995638505E-3,-1.064498536E-2,-1.559972167E0,1.560016485E0
2.676931167E1,-5.698877852E-3,-5.455983803E-3,-1.562064886E0,1.562084810E0
2.677923467E1,-6.097553298E-3,-1.184330881E-2,-1.560952425E0,1.561009262E0
2.678915667E1,-3.573932452E-3,-8.046504110E-3,-1.563329101E0,1.563353893E0
2.679907967E1,-5.848538596E-3,-7.070454769E-3,-1.560216665E0,1.560243647E0
2.680900167E1,-5.149927922E-3,-8.861075155E-3,-1.560142636E0,1.560176300E0
2.681892467E1,-3.033513436E-3,-1.105871610E-2,-1.558654189E0,1.558696372E0
2.682884667E1,-2.888380317E-3,-1.033906639E-2,-1.560815573E0,1.560852489E0
2.683876967E1,-6.720935460E-3,-1.548695657E-2,-1.561012387E0,1.561103677E0
2.684869167E1,-2.144747996E-4,-1.272112038E-2,-1.559437156E0,1.559489056E0
2.685861467E1,-2.990820445E-3,-1.372779533E-2,-1.559385419E0,1.559448711E0
2.686853667E1,-6.554204156E-4,-1.214452367E-2,-1.558865547E0,1.558912991E0
2.687845967E1,-3.254548064E-4,-1.174904406E-2,-1.560018778E0,1.560063054E0
2.688838167E1,3.041432239E-3,-1.139380503E-2,-1.558130026E0,1.558174652E0
2.689830467E1,4.637464881E-3,-9.866215289E-3,-1.558289528E0,1.558327662E0
2.690822667E1,3.924343735E-3,-1.149713155E-2,-1.560267687E0,1.560314981E0
2.691814967E1,6.450085901E-3,-7.809452247E-3,-1.558110356E0,1.558143278E0
2.692807167E1,1.833092305E-3,-7.143489085E-3,-1.559694409E0,1.559711845E0
2.693799467E1,5.485085305E-3,-1.111266389E-2,-1.559770226E0,1.559819456E0
2.694791667E1,-4.274906241E-4,-8.059245534E-3,-1.559750795E0,1.559771675E0
2.695783967E1,2.935016528E-3,-4.979566671E-3,-1.558542252E0,1.558552970E0
2.696776167E1,3.575900104E-3,-8.091039956E-3,-1.556949735E0,1.556974864E0
2.697768467E1,5.288844928E-3,-4.503228702E-3,-1.558817863E0,1.558833340E0
2.698760667E1,4.542323761E-3,-5.765574984E-3,-1.557327628E0,1.557344925E0
2.699752967E1,3.544170875E-3,-4.770617932E-3,-1.556872487E0,1.556883830E0
2.700745167E1,3.320669755E-3,-5.723578855E-3,-1.557065248E0,1.557079309E0
2.701737467E1,3.835192649E-3,-3.461224027E-3,-1.556993365E0,1.557001936E0
2.702729667E1,-2.613487421E-3,-3.241607919E-3,-1.558096170E0,1.558101734E0
2.703721967E1,-3.592198947E-3,-1.197631471E-3,-1.555965185E0,1.555969793E0
2.704714167E1,-2.486518351E-3,-2.732484601E-3,-1.556212544E0,1.556216930E0
2.705706467E1,-2.244969597E-3,-2.367365174E-3,-1.555331826E0,1.555335248E0
2.706698667E1,-2.939990954E-3,2.438115887E-3,-1.555211782E0,1.555216472E0
2.707690967E1,-1.340229996E-3,3.163826652E-3,-1.555804014E0,1.555807808E0
2.708683167E1,-3.236253047E-3,3.178250976E-3,-1.555125237E0,1.555131852E0
2.709675467E1,-6.120722741E-3,3.261341713E-3,-1.554946184E0,1.554961651E0
2.710667667E1,-5.691687576E-3,1.287673600E-3,-1.552650571E0,1.552661537E0
2.711659967E1,-4.681550432E-3,4.101037048E-3,-1.553231716E0,1.553244185E0
2.712652167E1,-1.148463925E-3,5.839378573E-3,-1.552633047E0,1.552644453E0
2.713644467E1,-1.924242591E-3,2.887531184E-3,-1.551465750E0,1.551469630E0
2.714636667E1,1.158531872E-3,5.044606514E-3,-1.555007219E0,1.555015833E0
2.715628967E1,2.482634154E-4,1.874913462E-3,-1.551614046E0,1.551615199E0
2.716621167E1,1.358570880E-3,5.704537965E-3,-1.552175760E0,1.552186837E0
2.717613467E1,2.170834923E-3,1.875712536E-3,-1.553686261E0,1.553688910E0
2.718605667E1,2.069250448E-3,2.366571687E-3,-1.553980589E0,1.553983769E0
2.719597867E1,4.455708899E-3,2.323961817E-3,-1.551330924E0,1.551339064E0
2.720590167E1,6.988384761E-3,1.613366418E-3,-1.551855922E0,1.551872496E0
2.721582367E1,7.755641360E-3,5.061893724E-3,-1.553640962E0,1.553668565E0
2.722574667E1,8.732222021E-3,3.712737001E-3,-1.552751780E0,1.552780772E0
2.723566867E1,1.004223153E-2,1.883410849E-3,-1.550149918E0,1.550183589E0
2.724559167E1,1.164234057E-2,2.809352241E-3,-1.551442027E0,1.551488253E0
2.725551467E1,1.300987415E-2,3.073805012E-3,-1.550166607E0,1.550224246E0
2.726543667E1,1.396075077E-2,2.710171975E-3,-1.551557064E0,1.551622238E0
2.727535867E1,1.669288799E-2,2.292054705E-3,-1.553944111E0,1.554035458E0
2.728528167E1,1.450867392E-2,4.139791243E-3,-1.549832463E0,1.549905902E0
2.729520367E1,1.137439907E-2,4.233268090E-3,-1.547831297E0,1.547878878E0
2.730512667E1,1.216789335E-2,5.757762119E-4,-1.553350449E0,1.553398212E0
2.731504867E1,7.202961482E-3,3.803527914E-3,-1.548205733E0,1.548227161E0
2.732497167E1,9.225440212E-3,2.082881518E-3,-1.549471021E0,1.549499884E0
2.733489367E1,8.369233459E-3,2.207783051E-3,-1.549019337E0,1.549043519E0
2.734481667E1,7.810584735E-3,2.127316780E-3,-1.551545858E0,1.551566976E0
2.735473867E1,1.080344524E-2,2.255148254E-3,-1.547381520E0,1.547420877E0
2.736466167E1,8.950527757E-3,8.921595290E-4,-1.549274445E0,1.549300556E0
2.737458367E1,8.264231496E-3,2.337723039E-3,-1.549538374E0,1.549562175E0
2.738450667E1,9.482140653E-3,3.583763726E-3,-1.548639894E0,1.548673069E0
2.739442867E1,8.235248737E-3,2.671097405E-3,-1.549097896E0,1.549122088E0
2.740435167E1,1.006916538E-2,1.744938083E-3,-1.548030257E0,1.548063988E0
2.741427367E1,8.521603420E-3,3.998504020E-3,-1.547037721E0,1.547066358E0
2.742419667E1,7.344558835E-3,2.351897769E-3,-1.548209190E0,1.548228398E0
2.743411867E1,9.413835593E-3,5.804154091E-3,-1.548154116E0,1.548193617E0
2.744404167E1,7.693561725E-3,2.325684763E-3,-1.550622821E0,1.550643651E0
2.745396367E1,8.290642872E-3,3.682565875E-3,-1.547659278E0,1.547685865E0
2.746388667E1,1.051163580E-2,4.002743401E-3,-1.545983315E0,1.546024232E0
2.747380867E1,1.011429261E-2,2.732682042E-3,-1.546267509E0,1.546303003E0
2.748373167E1,8.744555525E-3,8.944476955E-3,-1.546166539E0,1.546217138E0
2.749365367E1,8.362924680E-3,2.968077548E-3,-1.547766566E0,1.547792005E0
2.750357667E1,8.174886927E-3,2.325314097E-3,-1.546792388E0,1.546815738E0
2.751349867E1,4.015828483E-3,2.852088772E-3,-1.545603275E0,1.545611124E0
2.752342167E1,2.787633101E-3,-5.829688162E-4,-1.544209123E0,1.544211749E0
2.753334367E1,6.510199513E-3,1.745966263E-3,-1.545238495E0,1.545253195E0
2.754326667E1,5.345865618E-3,3.222404048E-4,-1.541236520E0,1.541245825E0
2.755318867E1,5.963186268E-3,-3.489013761E-5,-1.545385242E0,1.545396747E0
2.756311167E1,8.057928644E-3,-2.501532435E-6,-1.545224071E0,1.545245080E0
2.757303367E1,5.366804078E-3,4.390506074E-4,-1.544735432E0,1.544744817E0
