"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.649259075E1,-1.457613506E0,5.236532450E-1,5.073638377E0,5.304776738E0
1.650258475E1,-1.643967046E0,2.684149727E-1,4.265973004E0,4.579650633E0
1.651257875E1,-2.045876730E0,3.884194261E-1,2.119706306E0,2.971470354E0
1.652257275E1,-2.615594340E0,8.494852442E-1,-1.095841303E0,2.960376174E0
1.653256675E1,-3.159887379E0,1.822985547E0,-4.454731066E0,5.757846248E0
1.654255975E1,-3.053747551E0,2.417802915E0,-7.179136534E0,8.167689172E0
1.655255375E1,-2.864710577E0,2.555953617E0,-8.220302278E0,9.072642125E0
1.656254775E1,-3.445521525E0,1.670968757E0,-8.178712787E0,9.030786124E0
1.657254175E1,-4.487191299E0,-6.996690542E-2,-7.694801313E0,8.907847572E0
1.658253575E1,-5.466390005E0,-1.788642510E0,-6.539743502E0,8.709127786E0
1.659252992E1,-5.993061583E0,-3.253865291E0,-4.492464318E0,8.166190183E0
1.660252392E1,-5.173596529E0,-4.657567761E0,-2.688109462E0,7.462236325E0
1.661251792E1,-2.759867954E0,-5.145518784E0,-2.213868697E0,6.244553570E0
1.662251092E1,-6.492124070E-1,-4.222729921E0,-2.772597635E0,5.093154462E0
1.663250492E1,5.708818636E-1,-3.213027459E0,-3.335204446E0,4.666159047E0
1.664249892E1,-8.950932339E-2,-3.079448403E0,-2.185971631E0,3.777497367E0
1.665249292E1,-3.114670568E0,-2.444179412E0,9.927209777E-1,4.081749709E0
1.666248692E1,-5.163981367E0,-2.051864279E0,3.599366446E0,6.620595849E0
1.667248092E1,-4.722483256E0,-1.619047821E0,4.567178285E0,6.766260521E0
1.668247492E1,-1.327197500E0,-1.184532455E0,3.823066299E0,4.216681903E0
1.669246892E1,2.171914925E0,8.483935690E-1,2.890851724E0,3.714028780E0
1.670246192E1,3.695696108E0,4.672687199E0,1.164970595E0,6.070365052E0
1.671245592E1,3.833997084E0,5.371332405E0,-2.053374907E0,6.911374245E0
1.672244992E1,1.317082987E0,4.004078846E0,-2.811305033E0,5.066635076E0
1.673244392E1,-2.089667697E-1,-1.170238352E-1,-7.964667857E-2,2.523990536E-1
1.674243792E1,-9.257911161E-1,-4.385086927E0,6.025128883E0,7.509211317E0
1.675243192E1,-1.701672048E0,-6.767114822E0,1.242465148E1,1.424996474E1
1.676242592E1,-1.260698579E0,-7.425762734E0,1.405711223E1,1.594784365E1
1.677241992E1,9.301904149E-2,-6.185732017E0,1.080767065E1,1.245301883E1
1.678241392E1,1.576485646E0,-3.464572338E0,5.010991893E0,6.292742505E0
1.679240692E1,3.168464075E0,-5.267832595E-1,-3.422176516E-1,3.230135928E0
1.680240092E1,4.109747973E0,1.458288275E0,-2.727746567E0,5.143659634E0
1.681239492E1,3.966258471E0,1.602487337E0,-3.194559029E0,5.338949270E0
1.682238892E1,3.340354089E0,7.984896299E-1,-3.046761882E0,4.591111967E0
1.683238292E1,2.647745840E0,-9.343178183E-2,-2.881085705E0,3.914069796E0
1.684237692E1,1.852318981E0,-9.754281297E-1,-2.308069680E0,3.116044174E0
1.685237092E1,1.332473443E0,-2.250898822E0,-1.792321286E0,3.170874733E0
1.686236492E1,1.092044779E0,-3.799216968E0,-1.903414875E0,4.387436559E0
1.687235792E1,1.052925372E0,-4.748530263E0,-2.290749058E0,5.376311258E0
1.688235192E1,1.598378206E0,-4.830069393E0,-3.221687770E0,6.021931196E0
1.689234592E1,2.360351097E0,-4.797183483E0,-4.101757461E0,6.738593395E0
1.690233992E1,2.731408678E0,-4.840647591E0,-4.983456185E0,7.465071870E0
1.691233392E1,2.634533179E0,-5.010632874E0,-6.123975479E0,8.339681201E0
1.692232792E1,2.529081568E0,-4.971762339E0,-6.925205407E0,8.892308151E0
1.693232192E1,2.005638677E0,-4.775839099E0,-6.713126310E0,8.479226997E0
1.694231592E1,1.561170326E0,-4.944603192E0,-6.186978058E0,8.072487287E0
1.695230892E1,1.403296235E0,-5.086337945E0,-5.929108247E0,7.936901071E0
1.696230292E1,1.791373014E0,-4.679181116E0,-5.168311815E0,7.198277587E0
1.697229692E1,2.299464918E0,-4.397552898E0,-2.686682741E0,5.643073148E0
1.698229092E1,1.903197944E0,-4.001818020E0,3.571701515E-1,4.445703589E0
1.699228492E1,6.169856241E-1,-2.384355379E0,3.216089061E0,4.050808646E0
1.700227892E1,6.976862633E-1,-3.842047530E-1,3.969855385E0,4.048966682E0
1.701227292E1,2.211238035E0,1.489798043E0,2.464190923E0,3.630607216E0
1.702226692E1,3.507486223E0,2.691372500E0,8.870366478E-1,4.509188348E0
1.703225992E1,3.313034435E0,2.377908824E0,3.626384676E-2,4.078230328E0
1.704225392E1,1.735943164E0,1.175029853E0,-3.297011018E-2,2.096492511E0
1.705224792E1,8.286064450E-1,-1.108133905E0,1.903335938E0,2.353133461E0
1.706224192E1,-3.251903404E-1,-3.416594472E0,6.745222262E0,7.568149701E0
1.707223592E1,-9.068963503E-1,-5.224392461E0,1.131687191E1,1.249753285E1
1.708222992E1,-1.463198328E0,-5.960137081E0,1.424589075E1,1.551159523E1
1.709222392E1,-1.832683739E0,-5.168938637E0,1.430538968E1,1.532060150E1
1.710221792E1,-1.024306833E0,-2.757057782E0,1.101479774E1,1.140071670E1
1.711221092E1,6.383215293E-1,4.257348946E-1,5.801919612E0,5.852433319E0
1.712220492E1,2.299351189E0,3.174784915E0,6.932534891E-1,3.980813428E0
1.713219892E1,3.190663321E0,4.788622282E0,-2.731082988E0,6.369462307E0
1.714219292E1,2.358828775E0,4.882262810E0,-3.728610377E0,6.580508998E0
1.715218692E1,1.045193525E0,3.644529755E0,-3.193034660E0,4.956863623E0
1.716218092E1,3.719228227E-1,2.158193264E0,-1.666301510E0,2.751851281E0
1.717217492E1,-6.818087339E-2,1.125993640E0,4.446012282E-1,1.212510025E0
1.718216892E1,-2.371912066E-1,2.991969086E-1,1.700277926E0,1.742619719E0
1.719216192E1,-2.881029133E-1,-4.041178845E-1,1.882937926E0,1.947246719E0
1.720215592E1,-1.493198345E-1,-8.554587597E-1,1.393078664E0,1.641576762E0
1.721214992E1,-3.651697272E-1,-9.557705216E-1,5.445424229E-1,1.159039546E0
1.722214392E1,-6.168479953E-1,-7.266444527E-1,-6.733267629E-1,1.166997232E0
1.723213792E1,-9.333607753E-1,-4.243675232E-1,-1.693624964E0,1.979801922E0
1.724213192E1,-1.322513004E0,-1.198074022E-1,-1.995086938E0,2.396615603E0
1.725212592E1,-1.821305642E0,-1.672104871E-1,-2.421541332E0,3.034629468E0
1.726211892E1,-2.679145680E0,-8.596471202E-1,-3.408365393E0,4.419702410E0
1.727211292E1,-3.039155239E0,-2.223676232E0,-4.327937703E0,5.736919497E0
1.728210692E1,-3.489088544E0,-2.885570519E0,-3.993662324E0,6.037349985E0
1.729210092E1,-3.949233425E0,-1.620652882E0,-3.872728456E0,5.763764924E0
1.730209492E1,-3.459506895E0,-2.041473484E0,-4.169071777E0,5.789383510E0
1.731208892E1,-2.989499515E0,-2.841741837E0,-3.680501241E0,5.527991806E0
1.732208292E1,-2.137127062E0,-3.525265559E0,-3.282797606E0,5.269873762E0
1.733207692E1,-1.331501490E0,-3.931440640E0,-3.188799521E0,5.234268250E0
1.734206992E1,-6.017339661E-1,-3.347352913E0,-3.038672844E0,4.560744232E0
1.735206392E1,1.134413485E0,-2.205831407E0,-2.153886205E0,3.285089334E0
1.736205792E1,1.491674414E0,-1.397840052E0,-9.917468315E-1,2.272138012E0
1.737205192E1,-7.707482462E-1,-9.798471630E-1,2.204821301E-1,1.266003828E0
1.738204592E1,-3.942848558E0,-5.840275007E-1,1.081520303E0,4.129991409E0
1.739203992E1,-6.074991015E0,1.189703733E-1,2.035849632E0,6.408147431E0
1.740203392E1,-5.069637712E0,9.910457504E-1,3.809993094E0,6.418679427E0
1.741202792E1,-5.716393704E-1,1.060113646E0,6.355656196E0,6.468769450E0
1.742202092E1,1.721472621E0,-6.023140830E-1,4.381870081E0,4.746265442E0
1.743201492E1,1.077880192E0,-2.183408212E0,3.850463428E0,4.555783768E0
1.744200892E1,1.851276532E-1,-1.995399179E0,3.664249490E0,4.176435616E0
1.745200292E1,-3.205841231E-1,-1.857646672E0,4.858772498E0,5.211649981E0
1.746199692E1,-2.696427418E-1,-1.616699872E0,6.963889416E0,7.154172313E0
1.747199092E1,-7.784219858E-1,-1.015584760E0,8.635318934E0,8.729609744E0
1.748198492E1,-1.820840203E0,-4.652705508E-1,9.082651981E0,9.275047318E0
1.749197892E1,-2.147082970E0,-1.996107861E-1,7.924329670E0,8.212478948E0
1.750197192E1,-1.725245829E0,-7.862692416E-2,5.123692882E0,5.406929268E0
1.751196592E1,-9.568488944E-1,3.048592061E-2,1.712027321E0,1.961511342E0
1.752195992E1,2.865532184E-1,-8.518516123E-3,-7.097806442E-1,7.654893043E-1
1.753195392E1,1.735519387E0,1.572269511E-1,-1.812688308E0,2.514475444E0
1.754194792E1,2.905758323E0,3.254405281E-1,-1.793408284E0,3.430110238E0
1.755194192E1,3.418149539E0,2.665716380E-1,-1.160037299E0,3.619460352E0
1.756193592E1,3.379973068E0,9.489914060E-2,2.630311489E-2,3.381407346E0
1.757192992E1,2.604959716E0,-3.469302151E-1,1.380877279E0,2.968669358E0
1.758192292E1,1.538881910E0,-1.329445755E0,2.145714136E0,2.956293744E0
1.759191650E1,9.268437611E-1,-2.514663796E0,2.144134219E0,3.432183694E0
1.760191050E1,5.771779262E-1,-3.567538590E0,1.682235757E0,3.986274337E0
1.761190450E1,5.729541899E-1,-4.158619294E0,9.242255241E-1,4.298439689E0
1.762189850E1,1.096703987E0,-4.295204405E0,3.151649237E-2,4.433117842E0
1.763189250E1,1.739489939E0,-3.875010916E0,-7.388500768E-1,4.311314682E0
1.764188650E1,2.155932584E0,-3.173702888E0,-1.791057703E0,4.234185048E0
1.765187950E1,1.997412375E0,-2.683031447E0,-3.146332363E0,4.592136897E0
1.766187350E1,1.527848214E0,-2.558381089E0,-4.215070068E0,5.162019919E0
1.767186750E1,8.603406000E-1,-2.601059331E0,-4.699924114E0,5.440127045E0
1.768186150E1,-2.538744092E-1,-2.455827943E0,-4.254909487E0,4.919329004E0
1.769185550E1,-5.542471929E-1,-2.553815290E0,-2.836937472E0,3.857120261E0
1.770184950E1,3.872284944E-1,-4.059124827E0,-1.995389239E0,4.539605542E0
1.771184350E1,1.025211324E0,-5.488820509E0,-1.520105916E0,5.786962142E0
1.772183750E1,1.000580951E0,-5.739959006E0,1.472919470E-1,5.828377695E0
1.773183050E1,9.332632729E-1,-5.142165406E0,2.900483258E0,5.977093652E0
1.774182450E1,2.155616542E0,-3.795936095E0,3.355144621E0,5.505706943E0
1.775181850E1,3.353862326E0,-1.897540762E0,2.295408120E0,4.485303990E0
1.776181250E1,3.588569562E0,-1.597190344E-1,2.051761075E0,4.136794071E0
1.777180650E1,3.741014661E0,4.163913363E-1,1.502626834E0,4.052956925E0
1.778180050E1,3.507431844E0,-1.110943200E0,1.555798489E0,3.994594081E0
1.779179450E1,1.981810688E0,-3.630329500E0,1.401430827E0,4.367021209E0
1.780178850E1,-1.903258462E-1,-5.078281651E0,1.133830664E0,5.206797521E0
1.781178150E1,-2.247337575E0,-4.896296712E0,1.253066500E0,5.531222588E0
1.782177550E1,-3.201033066E0,-3.469406523E0,1.327368824E0,4.903600953E0
1.783176950E1,-3.037159000E0,-1.738404111E0,2.592170101E0,4.354966071E0
1.784176350E1,-1.988335158E0,-6.175329235E-1,5.133653614E0,5.539785469E0
1.785175750E1,-6.415508004E-1,-2.604142275E-1,6.314529220E0,6.352376113E0
1.786175150E1,-6.542839895E-1,-7.027826965E-1,6.538421447E0,6.608550981E0
1.787174550E1,-1.333660428E0,-1.118434360E0,5.739507601E0,5.997623951E0
1.788173850E1,-1.868779478E0,-1.254296755E0,4.723901791E0,5.232670945E0
1.789173250E1,-2.019732952E0,-4.867043969E-1,4.007865211E0,4.514331170E0
1.790172650E1,-6.146816750E-1,6.851539260E-1,3.383020052E0,3.506008291E0
1.791172050E1,1.518310382E0,1.807367634E0,2.514963466E0,3.449186196E0
1.792171450E1,2.793067567E0,2.519169953E0,1.803236284E0,4.171223415E0
1.793170850E1,3.107747757E0,2.749018153E0,1.246277883E0,4.332251780E0
1.794170250E1,2.544387240E0,2.574116531E0,7.643649870E-1,3.699221022E0
1.795169650E1,1.648427156E0,1.960424643E0,1.312793469E0,2.878194497E0
1.796168950E1,1.247380668E0,7.773475599E-1,2.232856945E0,2.673177491E0
1.797168350E1,7.197307049E-1,5.699222624E-2,3.094842367E0,3.177941107E0
1.798167750E1,-6.301456600E-2,-3.514229232E-1,3.267733424E0,3.287179739E0
1.799167150E1,-8.702754579E-1,-8.452463052E-1,2.403097460E0,2.691969184E0
1.800166550E1,-4.729309881E-1,-1.532070488E0,1.341821972E0,2.090786910E0
1.801165950E1,-6.798576643E-1,-1.132817341E0,1.462166440E-1,1.329233192E0
1.802165350E1,-1.067633458E0,-6.067641065E-1,-8.266910434E-1,1.480345217E0
1.803164650E1,-4.579208931E-1,-1.307347665E0,-1.565784364E0,2.090581292E0
1.804164050E1,-2.292941764E-1,-1.784643892E0,-2.358084424E0,2.966157749E0
1.805163450E1,-1.884806111E-1,-1.741449341E0,-2.878101286E0,3.369219161E0
1.806162850E1,2.891945153E-2,-1.672717075E0,-3.025825927E0,3.457519528E0
1.807162250E1,3.669069350E-2,-1.997819341E0,-3.721320654E0,4.223843716E0
1.808161650E1,-5.838778120E-1,-2.913419345E0,-5.634997977E0,6.370410331E0
1.809161050E1,-9.932279313E-1,-2.821352011E0,-2.776680161E0,4.081235304E0
1.810160450E1,-1.455735673E0,-2.693287463E0,-1.344875388E0,3.343897953E0
1.811159750E1,-1.098545933E0,-2.832864009E0,-4.139928085E-1,3.066481976E0
1.812159150E1,8.270945013E-2,-2.461984184E0,4.312613904E-1,2.500838532E0
1.813158550E1,1.152271905E0,-2.154633479E0,1.197731960E0,2.721164791E0
1.814157950E1,1.454370055E0,-1.719888902E0,1.352044659E0,2.627020147E0
1.815157350E1,6.091620496E-1,-1.262637808E0,1.150433832E-1,1.406615660E0
