"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.240554500E1,1.453259669E-1,-1.242420913E0,-3.186547174E0,3.423275077E0
1.241554100E1,9.557449400E-2,-1.295694164E0,-3.344103323E0,3.587615488E0
1.242553700E1,1.142585407E-1,-1.345556003E0,-3.444193037E0,3.699465049E0
1.243553300E1,1.447247270E-1,-1.429152184E0,-3.457290215E0,3.743831840E0
1.244552900E1,2.072988515E-1,-1.514502821E0,-3.414528943E0,3.741082665E0
1.245552600E1,2.909453179E-1,-1.613061880E0,-3.249913450E0,3.639856486E0
1.246552200E1,4.021098045E-1,-1.758119314E0,-3.038543621E0,3.533471827E0
1.247551800E1,5.722734278E-1,-1.883258938E0,-2.802961056E0,3.425018509E0
1.248551400E1,7.599998944E-1,-1.990024857E0,-2.622291448E0,3.378492446E0
1.249551000E1,9.367751107E-1,-2.107152188E0,-2.264856418E0,3.232214805E0
1.250550600E1,1.077597114E0,-2.268596735E0,-1.630948659E0,2.994618543E0
1.251550200E1,1.129914637E0,-2.410076989E0,-9.675721031E-1,2.832203021E0
1.252549800E1,1.114947373E0,-2.462614514E0,-2.519588614E-1,2.714969826E0
1.253549400E1,1.004113254E0,-2.471692316E0,2.992803776E-1,2.684599612E0
1.254549000E1,9.682721610E-1,-2.540269631E0,5.812828177E-1,2.780001886E0
1.255548600E1,1.040615229E0,-2.544026759E0,7.906844741E-1,2.860093380E0
1.256548200E1,1.137039762E0,-2.427070021E0,1.066297077E0,2.884530770E0
1.257547800E1,1.083820451E0,-2.297018004E0,1.506704097E0,2.953153521E0
1.258547400E1,7.727057478E-1,-2.162574875E0,2.019093266E0,3.057865576E0
1.259547075E1,2.866660331E-1,-2.085691591E0,2.531425717E0,3.292476725E0
1.260546675E1,-2.986472704E-1,-2.039024670E0,2.969763408E0,3.614734637E0
1.261546275E1,-8.900179969E-1,-2.102581565E0,3.146067485E0,3.887251200E0
1.262545875E1,-1.249566211E0,-2.329190262E0,3.064816915E0,4.047177500E0
1.263545475E1,-1.250676451E0,-2.669231726E0,2.965796072E0,4.181499245E0
1.264545075E1,-1.059537696E0,-3.072354853E0,3.202822899E0,4.562900283E0
1.265544675E1,-6.380180588E-1,-3.327989274E0,3.635547847E0,4.969888107E0
1.266544375E1,6.657771304E-2,-3.307168508E0,4.172656120E0,5.324739921E0
1.267543975E1,8.080850570E-1,-2.869669308E0,4.569578567E0,5.456102242E0
1.268543575E1,1.414894626E0,-1.722311404E0,4.482139304E0,5.005782268E0
1.269543175E1,1.495392220E0,-2.431118779E-2,3.681532105E0,3.973722130E0
1.270542775E1,9.660991895E-1,1.767593557E0,2.377182600E0,3.115883782E0
1.271542375E1,2.395667110E-1,3.139106959E0,1.014839240E0,3.307761085E0
1.272541975E1,-5.485351941E-1,4.011941305E0,-3.863401562E-1,4.067655665E0
1.273541575E1,-1.302878492E0,4.484455386E0,-1.541646473E0,4.917774530E0
1.274541175E1,-2.039644036E0,4.566031646E0,-2.480227497E0,5.582143067E0
1.275540775E1,-2.371442096E0,4.259129715E0,-2.955901414E0,5.700989099E0
1.276540375E1,-2.370862198E0,3.617667646E0,-2.761126567E0,5.131503355E0
1.277539975E1,-2.211361119E0,2.775916222E0,-2.085990091E0,4.116695705E0
1.278539575E1,-1.963050482E0,1.859363999E0,-1.228242146E0,2.969744172E0
1.279539175E1,-1.620046818E0,9.138433541E-1,-3.993443638E-1,1.902403030E0
1.280538775E1,-1.318645217E0,4.035682462E-2,2.347189307E-1,1.339980170E0
1.281538375E1,-8.990208086E-1,-6.305130114E-1,4.662172151E-1,1.192955810E0
1.282537975E1,-2.635410261E-1,-9.871075775E-1,2.984880799E-1,1.064392022E0
1.283537575E1,3.771888252E-1,-1.093448038E0,-1.002288777E-1,1.161010702E0
1.284537175E1,8.910507613E-1,-1.093074255E0,-5.383356035E-1,1.509499257E0
1.285536775E1,1.263791610E0,-9.222244607E-1,-9.342973530E-1,1.822245519E0
1.286536375E1,1.526227512E0,-6.295613770E-1,-1.343788975E0,2.128728906E0
1.287536075E1,1.695482624E0,-3.253154342E-1,-1.756464990E0,2.462856212E0
1.288535675E1,1.817942616E0,-1.080670702E-1,-2.090155647E0,2.772245385E0
1.289535275E1,1.876386998E0,3.364776593E-2,-2.278022593E0,2.951499157E0
1.290534875E1,1.798107691E0,1.888002711E-1,-2.290516339E0,2.918099023E0
1.291534475E1,1.680068487E0,3.007825273E-1,-2.151093575E0,2.745961365E0
1.292534075E1,1.505200632E0,3.234694317E-1,-1.975306976E0,2.504415913E0
1.293533675E1,1.317362484E0,3.811108451E-1,-1.861234231E0,2.311900139E0
1.294533275E1,1.096874799E0,4.866813735E-1,-1.819025520E0,2.179184922E0
1.295532875E1,7.991810632E-1,6.040624005E-1,-1.762256073E0,2.027098474E0
1.296532475E1,4.449324730E-1,8.023739353E-1,-1.502471883E0,1.760451816E0
1.297532075E1,8.343245834E-3,9.882158442E-1,-1.181311224E0,1.540174137E0
1.298531675E1,-4.727791066E-1,1.165945911E0,-9.339441812E-1,1.566908320E0
1.299531275E1,-9.139377867E-1,1.362390868E0,-7.229246002E-1,1.792766335E0
1.300530875E1,-1.255279233E0,1.621037629E0,-7.100051773E-1,2.169699587E0
1.301530475E1,-1.433319348E0,1.881765852E0,-9.361433190E-1,2.543975509E0
1.302530075E1,-1.531490591E0,2.069928520E0,-1.195253325E0,2.838784603E0
1.303529675E1,-1.594682474E0,2.257019541E0,-1.191611094E0,3.009499360E0
1.304529275E1,-1.688357207E0,2.463380499E0,-9.197003639E-1,3.124842764E0
1.305528875E1,-1.801689695E0,2.615963299E0,-5.351903862E-1,3.221145524E0
1.306528475E1,-1.796975378E0,2.655447500E0,-2.467291117E-2,3.206420229E0
1.307528075E1,-1.660972504E0,2.632693060E0,6.968366629E-1,3.189903406E0
1.308527675E1,-1.400892883E0,2.536724171E0,1.566569061E0,3.294178048E0
1.309527275E1,-1.138003821E0,2.396983319E0,2.382499473E0,3.566074237E0
1.310526875E1,-9.341100959E-1,2.225338596E0,2.992713729E0,3.844610383E0
1.311526475E1,-7.164283437E-1,2.015048601E0,3.518952028E0,4.117853059E0
1.312526175E1,-6.707114495E-1,1.679502622E0,3.971827651E0,4.364172063E0
1.313525775E1,-7.737382199E-1,1.215258843E0,4.211617872E0,4.451207700E0
1.314525375E1,-1.048231666E0,7.979793142E-1,4.343857332E0,4.539235302E0
1.315524975E1,-1.303660265E0,5.143097598E-1,4.335663629E0,4.556536373E0
1.316524575E1,-1.387493111E0,2.689163715E-1,4.316310514E0,4.541804664E0
1.317524175E1,-1.342968611E0,8.436435834E-3,4.366126453E0,4.568007888E0
1.318523775E1,-1.114196006E0,-9.123205930E-2,4.367361969E0,4.508171092E0
1.319523375E1,-7.025778978E-1,1.371346025E-1,4.339960163E0,4.398599301E0
1.320522975E1,-2.038245821E-1,6.541234104E-1,4.148601260E0,4.204796583E0
1.321522575E1,2.253150000E-1,1.253886572E0,3.799301460E0,4.007204758E0
1.322522175E1,5.185866326E-1,1.763762316E0,3.164999015E0,3.660192394E0
1.323521775E1,5.675861536E-1,2.036352785E0,2.161349591E0,3.023296009E0
1.324521375E1,4.040670137E-1,2.025156829E0,1.054721929E0,2.318829161E0
1.325520975E1,1.940380973E-1,1.874411809E0,1.550020856E-1,1.890792442E0
1.326520575E1,6.240148544E-3,1.598096517E0,-4.278331679E-1,1.654385879E0
1.327520175E1,-1.350382295E-1,1.211023558E0,-6.244937414E-1,1.369235485E0
1.328519775E1,-2.129459462E-1,7.185016201E-1,-3.528145605E-1,8.282926224E-1
1.329519375E1,-1.753426485E-1,1.857015026E-1,1.746504843E-1,3.094073110E-1
1.330518975E1,2.953516334E-2,-2.746207689E-1,7.615957457E-1,8.101339225E-1
1.331518575E1,2.227417865E-1,-6.188475238E-1,1.236372700E0,1.400429796E0
1.332518175E1,3.518617567E-1,-7.516983099E-1,1.284736190E0,1.529511073E0
1.333517775E1,7.016888286E-1,-7.032661150E-1,1.126018783E0,1.501622037E0
1.334517375E1,8.585886280E-1,-6.373738419E-1,7.566378915E-1,1.309931580E0
1.335516975E1,9.044071175E-1,-5.644044643E-1,1.194182700E-1,1.072737320E0
1.336516675E1,9.863328946E-1,-5.223628376E-1,-5.406867689E-1,1.240184541E0
1.337516275E1,1.022336686E0,-5.123603347E-1,-1.226932370E0,1.677214492E0
1.338515875E1,1.034675189E0,-5.790742513E-1,-1.823457125E0,2.175057613E0
1.339515475E1,1.012380194E0,-7.329525020E-1,-2.303586620E0,2.620809864E0
1.340515075E1,9.381997848E-1,-9.618451940E-1,-2.555891052E0,2.887549841E0
1.341514675E1,8.320779370E-1,-1.237740510E0,-2.519008570E0,2.927415146E0
1.342514275E1,7.519172882E-1,-1.486692148E0,-2.441766266E0,2.955986409E0
1.343513875E1,7.633010861E-1,-1.700272371E0,-2.239884129E0,2.913869523E0
1.344513475E1,7.478914802E-1,-1.930744177E0,-1.953312090E0,2.846496594E0
1.345513075E1,7.407001358E-1,-2.107329212E0,-1.824269303E0,2.883995768E0
1.346512675E1,8.144281165E-1,-2.244152304E0,-1.831362560E0,3.008887095E0
1.347512275E1,1.003577357E0,-2.320595732E0,-1.962565309E0,3.200624104E0
1.348511875E1,1.219527749E0,-2.293635536E0,-2.140053447E0,3.365685763E0
1.349511475E1,1.373097120E0,-2.267948133E0,-2.228083863E0,3.463140502E0
1.350511075E1,1.431017299E0,-2.324398322E0,-2.345263819E0,3.598735952E0
1.351510675E1,1.417133524E0,-2.397499335E0,-2.473780941E0,3.725031897E0
1.352510275E1,1.404323737E0,-2.493625807E0,-2.634747187E0,3.890011254E0
1.353509875E1,1.393389297E0,-2.612747915E0,-2.747778543E0,4.039588138E0
1.354509475E1,1.350435359E0,-2.774424890E0,-2.705375120E0,4.103676847E0
1.355509075E1,1.270604493E0,-2.966604449E0,-2.452229859E0,4.053222054E0
1.356508675E1,1.187545818E0,-3.187426010E0,-2.118419334E0,4.007199785E0
1.357508275E1,1.131879740E0,-3.337297749E0,-1.607339357E0,3.873273527E0
1.358507875E1,1.010453390E0,-3.417224509E0,-1.005833359E0,3.702720641E0
1.359507442E1,9.387324661E-1,-3.431329747E0,-3.982462567E-1,3.579642798E0
1.360507042E1,9.511306098E-1,-3.369532864E0,3.395636004E-1,3.517627695E0
1.361506642E1,9.825611481E-1,-3.166828901E0,8.728325915E-1,3.428712357E0
1.362506242E1,9.342032129E-1,-2.876418457E0,1.315364490E0,3.297984616E0
1.363505842E1,7.447937715E-1,-2.685757712E0,1.757306405E0,3.294865407E0
1.364505442E1,4.386565103E-1,-2.640419571E0,2.115076481E0,3.411419582E0
1.365505142E1,3.698320046E-2,-2.654657833E0,2.422637100E0,3.594126666E0
1.366504742E1,-2.987617296E-1,-2.757052227E0,2.658544770E0,3.841673574E0
1.367504342E1,-5.845981890E-1,-3.004705199E0,2.845821147E0,4.179558156E0
1.368503942E1,-8.410026884E-1,-3.310642924E0,3.075641280E0,4.596434638E0
1.369503542E1,-9.171729049E-1,-3.498603133E0,3.209428498E0,4.835479429E0
1.370503142E1,-6.435486478E-1,-3.440982916E0,3.327789592E0,4.829979488E0
1.371502742E1,-1.861958116E-2,-3.018264307E0,3.470780911E0,4.599628926E0
1.372502342E1,5.617545792E-1,-2.203354526E0,3.494045228E0,4.168775772E0
1.373501942E1,8.739059941E-1,-1.045716705E0,3.188289644E0,3.467337014E0
1.374501542E1,7.820408276E-1,3.050311325E-1,2.397221593E0,2.539941577E0
1.375501142E1,2.498094249E-1,1.607220220E0,1.332274638E0,2.102502626E0
1.376500742E1,-4.389303061E-1,2.690765267E0,2.240530246E-1,2.735521393E0
1.377500342E1,-1.252408542E0,3.324234484E0,-8.369225013E-1,3.649589201E0
1.378499942E1,-2.028716760E0,3.547679106E0,-1.606594421E0,4.391225839E0
1.379499542E1,-2.566172211E0,3.463013763E0,-2.282952381E0,4.877455864E0
1.380499142E1,-2.613586698E0,3.178700795E0,-2.481591067E0,4.805545588E0
1.381498742E1,-2.411828522E0,2.565230225E0,-2.094288459E0,4.096750795E0
1.382498342E1,-2.201982331E0,1.720273064E0,-1.239636616E0,3.056920761E0
1.383497942E1,-1.909012415E0,8.536336975E-1,-3.425421721E-1,2.119045547E0
1.384497542E1,-1.548160272E0,1.283450679E-1,5.740346092E-1,1.656136593E0
1.385497142E1,-1.297564250E0,-3.939702610E-1,1.262125007E0,1.852523976E0
1.386496742E1,-9.539068678E-1,-6.667963001E-1,1.504571618E0,1.902180688E0
1.387496342E1,-5.247987145E-1,-6.384168389E-1,1.274714062E0,1.519172700E0
1.388495942E1,-1.701222543E-1,-3.597805313E-1,6.538795084E-1,7.654684994E-1
1.389495542E1,1.441280186E-2,1.948928140E-2,-1.884791493E-2,3.070512733E-2
1.390495142E1,-3.667578310E-2,3.798107897E-1,-7.589294153E-1,8.494558297E-1
1.391494742E1,1.194878519E-2,6.614284831E-1,-1.455328122E0,1.598627647E0
1.392494342E1,1.088277930E-1,8.411541313E-1,-1.999993921E0,2.172408674E0
1.393493942E1,1.910020767E-1,8.647404836E-1,-2.476123921E0,2.629723858E0
1.394493542E1,2.662516491E-1,7.591187920E-1,-2.758467838E0,2.873377124E0
1.395493142E1,3.496080936E-1,5.440903235E-1,-2.747717732E0,2.822802302E0
1.396492742E1,5.040307201E-1,3.126619865E-1,-2.509830780E0,2.578963945E0
1.397492442E1,6.756989783E-1,1.768306552E-1,-2.160169038E0,2.270279380E0
1.398492042E1,7.312337860E-1,1.875479437E-1,-1.833468143E0,1.982796639E0
1.399491642E1,6.100882486E-1,3.180520229E-1,-1.485689789E0,1.637265681E0
1.400491242E1,2.843541902E-1,4.922986474E-1,-1.176884882E0,1.307009292E0
1.401490842E1,-1.028528157E-1,7.817350182E-1,-9.578475988E-1,1.240629019E0
1.402490442E1,-5.101242498E-1,1.147295924E0,-7.679271108E-1,1.471810700E0
1.403490042E1,-9.056518435E-1,1.479412218E0,-7.476033586E-1,1.888855885E0
1.404489642E1,-1.203366337E0,1.759474845E0,-8.917126662E-1,2.310626268E0
1.405489242E1,-1.392266486E0,2.032664946E0,-9.829216290E-1,2.652596403E0
1.406488842E1,-1.434940050E0,2.268081742E0,-9.872702032E-1,2.859711557E0
1.407488442E1,-1.360037072E0,2.398420857E0,-8.439397448E-1,2.883462803E0
1.408488042E1,-1.257721615E0,2.354317940E0,-5.626278609E-1,2.727861201E0
1.409487642E1,-1.142105351E0,2.178851769E0,-2.262837374E-1,2.470425873E0
1.410487242E1,-9.683415967E-1,1.949743242E0,2.437452775E-1,2.190569770E0
1.411486842E1,-7.478784701E-1,1.759008529E0,7.512520212E-1,2.053731436E0
1.412486442E1,-5.448438469E-1,1.645220689E0,1.359150780E0,2.202475148E0
1.413486042E1,-3.600848423E-1,1.577645003E0,1.938101728E0,2.524849135E0
1.414485642E1,-2.280243073E-1,1.500443484E0,2.382001290E0,2.824403633E0
1.415485242E1,-7.330990478E-2,1.452779905E0,2.739940935E0,3.102131545E0
1.416484842E1,-6.733712018E-2,1.325500931E0,3.066954657E0,3.341810568E0
1.417484442E1,-2.317992698E-1,9.534548049E-1,3.291019961E0,3.434183942E0
1.418484042E1,-4.722224517E-1,4.110463965E-1,3.469728413E0,3.525757853E0
1.419483642E1,-5.889034939E-1,-6.894722410E-2,3.658316320E0,3.706054417E0
1.420483242E1,-5.862653764E-1,-4.753551706E-1,3.802546080E0,3.876728817E0
1.421482842E1,-4.258533007E-1,-8.317826526E-1,3.979005108E0,4.087260093E0
1.422482442E1,-1.831804025E-1,-1.080349544E0,4.149412268E0,4.291658464E0
1.423482042E1,1.909513521E-1,-1.050765630E0,4.189221282E0,4.323210124E0
1.424481642E1,6.757258755E-1,-5.925951335E-1,4.118300403E0,4.215231033E0
1.425481242E1,1.016490202E0,2.568212597E-1,3.848799310E0,3.989043196E0
1.426480842E1,1.122508408E0,1.283129083E0,3.567859894E0,3.954247032E0
1.427480442E1,9.111099270E-1,2.155826896E0,3.236164892E0,3.993804466E0
1.428480042E1,3.067013714E-1,2.613340238E0,2.299685358E0,3.494590917E0
1.429479642E1,-3.506917289E-1,2.766558046E0,9.051197469E-1,2.931905501E0
1.430479242E1,-8.743277977E-1,2.697072951E0,-4.971916705E-1,2.878515443E0
1.431478842E1,-1.052302132E0,2.389707190E0,-1.549748960E0,3.036406111E0
1.432478442E1,-9.941009206E-1,1.909703263E0,-1.965469036E0,2.915179536E0
1.433478142E1,-7.861441842E-1,1.258499295E0,-1.736190940E0,2.283900640E0
1.434477742E1,-5.606854159E-1,5.218947680E-1,-1.168535643E0,1.397217890E0
1.435477342E1,-2.941913997E-1,-1.326641138E-1,-5.492511857E-1,6.370441207E-1
1.436476942E1,1.022999614E-2,-6.824025918E-1,2.590316534E-4,6.824793163E-1
1.437476542E1,1.548205295E-1,-1.110111726E0,4.711715609E-1,1.215861867E0
1.438476142E1,2.511117460E-1,-1.390928935E0,7.829468536E-1,1.615780365E0
1.439475742E1,3.947933297E-1,-1.437834714E0,8.173290664E-1,1.700369737E0
1.440475342E1,6.106587906E-1,-1.320357720E0,4.627778828E-1,1.526568713E0
1.441474942E1,8.581649972E-1,-1.186605732E0,-7.713822305E-2,1.466434666E0
1.442474542E1,9.879579820E-1,-1.076220971E0,-6.613639444E-1,1.603656703E0
1.443474142E1,1.007136849E0,-9.617506883E-1,-1.226206146E0,1.855497381E0
1.444473742E1,1.151011830E0,-9.589606894E-1,-1.758058357E0,2.309805841E0
1.445473342E1,1.287123316E0,-9.686441170E-1,-2.208026744E0,2.733192265E0
1.446472942E1,1.351118752E0,-1.075281470E0,-2.521909373E0,3.056432399E0
1.447472542E1,1.375411740E0,-1.258468158E0,-2.606194063E0,3.204332545E0
1.448472142E1,1.349949017E0,-1.458028220E0,-2.637683074E0,3.302359859E0
1.449471742E1,1.357399977E0,-1.621093470E0,-2.626010277E0,3.371410493E0
1.450471342E1,1.402576735E0,-1.711982443E0,-2.566943459E0,3.389292567E0
1.451470942E1,1.415515892E0,-1.741342044E0,-2.441356961E0,3.316049030E0
1.452470542E1,1.340046172E0,-1.692396756E0,-2.247414758E0,3.116216234E0
1.453470142E1,1.261191937E0,-1.620594117E0,-2.124939564E0,2.955046285E0
1.454469742E1,1.219308039E0,-1.535306191E0,-2.127590691E0,2.893184983E0
1.455469342E1,1.210229214E0,-1.447534368E0,-2.199445955E0,2.897856623E0
1.456468942E1,1.193199052E0,-1.390819885E0,-2.247601284E0,2.899968183E0
1.457468542E1,1.174547604E0,-1.402251337E0,-2.250712003E0,2.900271609E0
1.458468142E1,1.139940858E0,-1.428845059E0,-2.151252619E0,2.822933083E0
1.459467754E1,1.171983892E0,-1.434929233E0,-2.004544224E0,2.729609073E0
1.460467354E1,1.235478660E0,-1.481466053E0,-1.844251578E0,2.668784942E0
1.461466954E1,1.262443095E0,-1.575345439E0,-1.603698295E0,2.578240494E0
1.462466554E1,1.251044241E0,-1.630345665E0,-1.390014723E0,2.480983597E0
1.463466154E1,1.281690668E0,-1.699575675E0,-1.079840398E0,2.386910917E0
1.464465754E1,1.336232910E0,-1.828397437E0,-5.922814304E-1,2.340801758E0
1.465465354E1,1.448560701E0,-1.957803190E0,4.460606933E-2,2.435838898E0
1.466464954E1,1.523948706E0,-2.049022386E0,7.494873315E-1,2.661323666E0
1.467464554E1,1.580669475E0,-2.034394114E0,1.457729573E0,2.960109949E0
1.468464154E1,1.733257976E0,-2.024337780E0,2.033299661E0,3.352079082E0
1.469463754E1,1.588071319E0,-2.005255538E0,2.429099443E0,3.527540842E0
1.470463354E1,1.325806009E0,-2.007301917E0,2.454038402E0,3.436470143E0
1.471462954E1,1.047585256E0,-1.969199852E0,2.460358073E0,3.320925289E0
1.472462554E1,6.386875650E-1,-1.972006223E0,2.431128427E0,3.194857709E0
1.473462154E1,3.872502753E-1,-2.075071439E0,2.249266571E0,3.084653038E0
1.474461754E1,2.697013602E-1,-2.381989011E0,2.176759343E0,3.238038250E0
1.475461354E1,1.782130466E-1,-2.776666127E0,2.302011965E0,3.611217767E0
1.476460954E1,1.867789252E-1,-3.000962104E0,2.722502784E0,4.056190494E0
1.477460554E1,4.256489405E-1,-2.961003694E0,3.348847169E0,4.490378298E0
1.478460154E1,9.180441400E-1,-2.635068491E0,3.952131890E0,4.837947651E0
1.479459854E1,1.412834359E0,-1.858749311E0,4.199582548E0,4.804949896E0
1.480459454E1,1.578745887E0,-6.708030315E-1,3.578680167E0,3.968547218E0
1.481459054E1,1.192855821E0,6.287824548E-1,2.387274309E0,2.741778804E0
1.482458654E1,3.176894590E-1,1.741914487E0,9.075241220E-1,1.989671506E0
1.483458254E1,-6.490328975E-1,2.656966022E0,-4.173982269E-1,2.766755035E0
1.484457854E1,-1.547465769E0,3.215618945E0,-1.394647472E0,3.831435381E0
1.485457454E1,-2.584671924E0,3.365835085E0,-1.963083372E0,4.675796307E0
1.486457054E1,-3.238130141E0,3.150299699E0,-2.276280123E0,5.058787029E0
1.487456654E1,-3.478968768E0,2.628403543E0,-2.164618185E0,4.867987341E0
1.488456254E1,-3.446586595E0,1.972374013E0,-1.866367502E0,4.387772334E0
1.489455854E1,-3.087187485E0,1.369627821E0,-1.388431297E0,3.651622708E0
1.490455454E1,-2.660558551E0,8.322837590E-1,-4.569663352E-1,2.824904651E0
1.491455054E1,-2.468945294E0,2.915104513E-1,4.568224937E-1,2.527717547E0
1.492454654E1,-2.191091161E0,-1.870041892E-2,1.081866458E0,2.443699084E0
1.493454254E1,-1.701674387E0,-1.339917972E-1,1.310983756E0,2.152284352E0
1.494453854E1,-1.047359407E0,-4.224971451E-2,9.111587512E-1,1.388868977E0
1.495453454E1,-2.928314835E-1,2.534873235E-1,2.079304969E-1,4.395920751E-1
1.496453054E1,2.515426858E-1,6.176263328E-1,-3.594803864E-1,7.576029025E-1
1.497452654E1,5.032039239E-1,9.257739399E-1,-8.932265103E-1,1.381349042E0
1.498452254E1,5.424486811E-1,1.118184757E0,-1.379257600E0,1.856593453E0
1.499451854E1,5.300196934E-1,1.244735388E0,-1.859012289E0,2.299176755E0
1.500451454E1,5.180454728E-1,1.331013978E0,-2.282141372E0,2.692236721E0
1.501451054E1,3.720018332E-1,1.311998833E0,-2.451700101E0,2.805451779E0
1.502450654E1,1.025778504E-1,1.192774910E0,-2.379555400E0,2.663741373E0
1.503450254E1,-1.484034296E-1,1.021381324E0,-2.191851591E0,2.422696181E0
1.504449854E1,-3.548578700E-1,9.078729084E-1,-2.058784166E0,2.277882694E0
1.505449454E1,-4.751023516E-1,9.130338071E-1,-1.960256828E0,2.214036994E0
1.506449054E1,-5.373775372E-1,1.056541071E0,-1.701597642E0,2.073761845E0
1.507448654E1,-6.767541084E-1,1.234486680E0,-1.368965331E0,1.963675015E0
1.508448254E1,-8.352199383E-1,1.434248471E0,-1.105666380E0,1.994281616E0
1.509447854E1,-9.557415779E-1,1.620244454E0,-8.501898336E-1,2.064329627E0
1.510447454E1,-1.022579638E0,1.779886597E0,-6.519733161E-1,2.153772184E0
1.511447054E1,-1.022661061E0,1.929722668E0,-4.657675642E-1,2.233070676E0
1.512446654E1,-9.614931916E-1,2.048969615E0,-3.035558617E-1,2.283613759E0
1.513446254E1,-9.013067776E-1,2.118896466E0,-1.182739699E-1,2.305659315E0
1.514445854E1,-8.489189413E-1,2.139293894E0,1.028063303E-1,2.303868675E0
1.515445454E1,-7.603434183E-1,2.101842477E0,3.161759073E-1,2.257394763E0
1.516445054E1,-6.555316392E-1,2.010968268E0,5.256810594E-1,2.179462245E0
1.517444654E1,-5.456187491E-1,1.917227460E0,8.313927895E-1,2.159785852E0
1.518444254E1,-4.911637759E-1,1.766841898E0,1.145901071E0,2.162420267E0
1.519443854E1,-4.733959879E-1,1.577174887E0,1.416682119E0,2.172227569E0
1.520443454E1,-3.815761372E-1,1.420158581E0,1.709824675E0,2.255205348E0
1.521443054E1,-3.264829405E-1,1.312388842E0,1.921717830E0,2.349884040E0
1.522442654E1,-2.777946375E-1,1.143122839E0,1.959728240E0,2.285702181E0
1.523442254E1,-2.882187612E-1,8.949755587E-1,2.017346118E0,2.225699141E0
1.524441854E1,-3.863938044E-1,4.868112548E-1,2.123630372E0,2.212711307E0
1.525441454E1,-3.966148835E-1,8.981681384E-2,2.283504358E0,2.319431521E0
1.526441054E1,-4.186604945E-1,-2.225342104E-1,2.451911185E0,2.497331885E0
1.527440654E1,-3.346586636E-1,-5.293462403E-1,2.748196619E0,2.818650124E0
1.528440254E1,-1.943795747E-1,-8.326428511E-1,3.197377387E0,3.309728039E0
1.529439854E1,-9.764280036E-2,-1.050065791E0,3.663491106E0,3.812261713E0
1.530439454E1,2.204635651E-1,-1.009071181E0,4.017188596E0,4.147846797E0
1.531439054E1,5.639766674E-1,-5.748548274E-1,4.191443224E0,4.268105441E0
1.532438654E1,8.447001752E-1,1.235142446E-1,3.962353408E0,4.053272589E0
1.533438254E1,9.987522344E-1,9.443521520E-1,3.396537645E0,3.664119947E0
1.534437854E1,8.652186397E-1,1.593903624E0,2.506922960E0,3.094154939E0
